mds1	mds2	window_N	window_pos	window_id	outlier
0.301573436678704	-0.111297042007831	1	42429	chrchr20:1-56212	mds1
0.26538293647015	-0.131172832550109	2	80029	chrchr20:56213-91681	mds1
0.0149237370421844	0.0270780450244909	3	96784	chrchr20:91682-99675	N
0.142845040319751	-0.0146783782669067	4	114606	chrchr20:99676-122665	N
0.0910316312678707	-0.139150378384953	5	128781	chrchr20:122666-151304	N
0.12154260015525	-0.0883824104622295	6	170784	chrchr20:151305-175533	N
0.248049762148905	-0.109921643361034	7	208283	chrchr20:175534-229455	mds1
0.347676722337989	-0.116945620286967	8	289504	chrchr20:229456-314950	mds1
0.430316212434373	-0.0775680004856186	9	325452	chrchr20:314951-371819	mds1
0.497451585012997	-0.0846380732484321	10	389199	chrchr20:371820-409842	mds1
0.534720827190205	-0.107058819149963	11	449356	chrchr20:409843-496776	mds1
0.520286846209867	-0.162036264348974	12	534815	chrchr20:496777-593734	mds1
0.52634121264655	-0.138814849983078	13	627445	chrchr20:593735-671047	mds1
0.535544483346741	-0.166563834318837	14	717114	chrchr20:671048-745201	mds1
0.524099836557056	-0.13391304310713	15	792025	chrchr20:745202-820113	mds1
0.560947953787917	-0.0879989472968639	16	887105	chrchr20:820114-935023	mds1
0.528194237366325	-0.0741942246013938	17	943012	chrchr20:935024-976459	mds1
0.5695930670018	-0.107913498031024	18	1087885	chrchr20:976460-1125697	mds1
0.333033319308559	0.0169967130984729	19	1190256	chrchr20:1125698-1208005	mds1
-0.0608697428887935	-0.00986288225492651	20	1223510	chrchr20:1208006-1223927	N
0.523879553196945	-0.0771471403972607	21	1246456	chrchr20:1223928-1296454	mds1
0.362292455424409	-0.0757440197088077	22	1297085	chrchr20:1296455-1320640	mds1
0.616287156777043	-0.0958422010731078	23	1351150	chrchr20:1320641-1383636	mds1
0.605702118221899	-0.111776162976438	24	1413202	chrchr20:1383637-1467456	mds1
0.609886083533089	-0.113078368705104	25	1525403	chrchr20:1467457-1546005	mds1
0.572527168861205	-0.0858966027678655	26	1570342	chrchr20:1546006-1603209	mds1
0.506415296000755	-0.0536739349141675	27	1652599	chrchr20:1603210-1671925	mds1
0.491388551068	-0.12836480902966	28	1730829	chrchr20:1671926-1839425	mds1
0.226404151089592	-0.0429303482212332	29	1880715	chrchr20:1839426-1891764	mds1
0.293406878654879	-0.0148721960004003	30	1911842	chrchr20:1891765-1997382	mds1
0.355225274734898	-0.00922291613612537	31	2050015	chrchr20:1997383-2106179	mds1
0.220170573949805	-0.0298298457955618	32	2188545	chrchr20:2106180-2218564	mds1
0.406331089018164	-0.0883807065806255	33	2326635	chrchr20:2218565-2376082	mds1
0.412333724234927	-0.0530379502183674	34	2489080	chrchr20:2376083-2510643	mds1
0.267214286105419	-0.0549381912843402	35	2593364	chrchr20:2510644-2619059	mds1
