0.0062051,0.127851,-0.116598,0.0262045,-0.086845,0.010637,0.0658309,0.0266439,-0.0326943,0.0139707,0.0401495,0.0185006,0.0669115,-0.0114757,0.0187345,0.0399323,0.0546996,-0.00443465,0.04301,0.0272239	-0.452454,-0.308756,-0.357465,-0.249513,-0.157779,-0.253139,-0.258166,-0.197846,-0.270572,-0.130414,-0.189843,-0.276715,-0.338672,-0.309658,-0.293911,-0.343392,-0.145556,-0.200935,-0.232521,-0.293279	0.457375,0.420027,0.251343,0.273927,0.0719194,0.263068,0.318583,0.223313,0.24,0.144122,0.228253,0.293712,0.396596,0.299246,0.310933,0.378139,0.198674,0.196675,0.272803,0.317964
-0.00988955,0.128077,0.323565,0.0245462,-0.135415,0.029876,0.0991091,0.0232579,-0.0742563,0.0242453,0.044154,0.0439312,0.0919771,-0.0171262,0.0468514,0.0479572,0.030093,-0.0171162,0.0707226,0.0197242	-0.482241,-0.348772,0.121907,-0.216817,-0.119561,-0.200194,-0.227623,-0.163486,-0.286958,-0.0878699,-0.17233,-0.235123,-0.312894,-0.306229,-0.2671,-0.298607,-0.200346,-0.189628,-0.175911,-0.293358	0.474615,0.456459,0.20994,0.240085,-0.0161147,0.228702,0.319524,0.186037,0.217333,0.111877,0.214849,0.276202,0.393546,0.290627,0.310071,0.341672,0.229058,0.173074,0.243603,0.311281
-0.0300778,-0.0457621,0.0653753,-0.152903,-0.0805078,-0.0408736,-0.0135926,0.0378517,-0.0196441,-0.036918,-0.0386489,-0.0617402,-0.0327599,-0.092092,-0.0312507,-0.0337264,-0.0300362,-0.0112008,-0.0466729,-0.0264196	-0.531478,-0.673062,-0.623477,-0.540974,-0.337265,-0.517644,-0.5077,-0.554681,-0.438702,-0.438366,-0.424709,-0.477195,-0.573897,-0.533434,-0.501919,-0.518532,-0.369513,-0.317894,-0.45495,-0.476504	0.509545,0.647235,0.661874,0.423066,0.263923,0.487076,0.497541,0.580348,0.4227,0.408051,0.392503,0.428066,0.551506,0.464143,0.478169,0.493435,0.343287,0.307789,0.417135,0.455823
-0.0359598,-0.0502408,0.0766354,-0.156593,-0.0754926,-0.0277554,-0.00375954,0.0327951,-0.0140559,-0.0317356,-0.0258187,-0.0683387,-0.0253828,-0.0868574,-0.0258787,-0.0350519,-0.0217745,-0.016644,-0.0421897,-0.0175098	-0.525434,-0.680981,-0.607021,-0.554804,-0.349269,-0.520295,-0.505738,-0.550025,-0.435946,-0.428971,-0.413726,-0.477951,-0.564742,-0.525669,-0.516043,-0.528214,-0.368281,-0.323018,-0.437926,-0.465742	0.498901,0.653084,0.653267,0.436098,0.281191,0.499756,0.502935,0.572493,0.424491,0.402718,0.392096,0.423443,0.547203,0.459805,0.496799,0.502466,0.349308,0.30803,0.403185,0.451917
-0.042021,-0.0549647,0.126428,-0.0984532,-0.0743814,-0.00992824,-0.0193621,0.0319693,-0.0055874,-0.0244104,-0.0266856,-0.0617348,-0.0115645,-0.0633354,-0.0243603,-0.0454763,-0.00864513,-0.024644,-0.0439739,-0.0217118	-0.553743,-0.675173,-0.445755,-0.536726,-0.335421,-0.500153,-0.523869,-0.531831,-0.432126,-0.42585,-0.41555,-0.482473,-0.559342,-0.492081,-0.497771,-0.530195,-0.34847,-0.318488,-0.429913,-0.459819	0.523913,0.644112,0.541657,0.462724,0.267719,0.492671,0.509677,0.554375,0.427571,0.405657,0.393225,0.433655,0.551344,0.442538,0.479221,0.496694,0.340852,0.296168,0.393376,0.442525
-0.0428614,-0.0884212,0.155377,-0.133015,-0.0979948,-0.00825404,-0.0146008,0.0216854,-0.00604555,-0.0257125,-0.0337574,-0.060386,-0.0234011,-0.0744348,-0.0329197,-0.0604814,-0.0250707,-0.0258245,-0.0521328,-0.0193776	-0.547878,-0.683432,-0.427498,-0.555829,-0.337273,-0.489203,-0.515686,-0.547617,-0.421921,-0.412352,-0.410879,-0.485763,-0.5615,-0.500356,-0.517437,-0.538751,-0.363257,-0.316808,-0.43423,-0.472964	0.517161,0.63328,0.54657,0.45657,0.247457,0.482898,0.504887,0.562621,0.416939,0.390783,0.382426,0.438232,0.545263,0.442398,0.492913,0.494379,0.341295,0.293384,0.390947,0.457782
0.089852,0.138098,-0.194701,0.0678717,-0.00831032,0.101422,0.060275,0.0774769,0.0433999,0.0708294,0.0787929,-0.0177275,0.019068,0.0492039,0.0170198,0.0479975,0.0113693,-0.053942,0.0571354,0.0530016	-0.373913,-0.287667,-0.458379,-0.293491,-0.166308,-0.233424,-0.300479,-0.264934,-0.210533,-0.099379,-0.237988,-0.338904,-0.419955,-0.273483,-0.312133,-0.327507,-0.206511,-0.221348,-0.245355,-0.271204	0.44869,0.409497,0.289517,0.354305,0.158217,0.327102,0.354337,0.335523,0.251633,0.169019,0.31095,0.323118,0.435535,0.318402,0.327414,0.369693,0.21737,0.169429,0.298309,0.319611
0.111394,0.181617,-0.220794,0.0972021,-0.0315378,0.131944,0.0457121,0.063925,0.0293946,0.0490327,0.0812005,-0.00494127,0.0197048,0.0476391,0.0131016,0.0630452,0.0122168,-0.0115874,0.0516704,0.0571414	-0.349611,-0.215937,-0.460564,-0.26734,-0.124771,-0.206866,-0.345881,-0.311524,-0.218059,-0.136488,-0.229907,-0.320124,-0.418488,-0.298499,-0.302089,-0.296132,-0.195273,-0.176943,-0.30261,-0.251646	0.443724,0.382551,0.266912,0.355309,0.093602,0.329808,0.385498,0.368118,0.245877,0.184287,0.305406,0.315682,0.434608,0.341285,0.313948,0.352595,0.206996,0.165695,0.348826,0.30441
0.523229,0.378227,0.0352255,0.562433,0.383596,0.495925,0.474265,0.460582,0.541849,0.49321,0.410658,0.585852,0.515416,0.606511,0.449201,0.463433,0.488418,0.422118,0.505191,0.426694	0.475906,0.313102,0.186423,0.622816,0.508108,0.556138,0.479475,0.508951,0.568072,0.537362,0.430597,0.623485,0.529786,0.613833,0.463623,0.529955,0.440995,0.454781,0.557793,0.437037	0.0630148,0.0738736,-0.152197,-0.0929388,-0.154657,-0.0831442,-0.00674395,-0.0631785,-0.0378835,-0.0600734,-0.0242219,-0.0592907,-0.0197685,-0.0116651,-0.0182155,-0.0881789,0.0604407,-0.040423,-0.0732412,-0.0127144
-0.0711435,-0.0788007,-0.126914,-0.101494,-0.0318009,-0.012122,-0.0153331,-0.0315276,-0.0378404,-0.0273699,-0.0708325,-0.0334802,0.0440179,-0.0224347,0.0276341,-0.0738184,0.011619,-0.0763009,0.11605,-0.0429737	-0.159901,-0.486989,-0.578094,-0.3317,-0.238426,-0.325005,-0.289136,-0.464494,-0.256999,-0.328661,-0.285231,-0.23314,-0.234803,-0.261223,-0.224612,-0.266234,-0.188448,-0.205391,-0.10405,-0.247239	0.0897786,0.424477,0.486904,0.238226,0.208203,0.314121,0.275022,0.439401,0.22131,0.304026,0.218819,0.201231,0.275969,0.240196,0.25069,0.196273,0.19963,0.131146,0.217475,0.206459
-0.0995817,-0.0873256,-0.149913,-0.0827455,-0.0240049,-0.0320987,-0.0193888,-0.0323522,-0.0430445,-0.0581503,-0.0763492,-0.0425465,0.0442289,-0.0313689,0.0497948,-0.0765059,0.00279569,-0.0840041,0.101856,-0.0506707	-0.174964,-0.502391,-0.576273,-0.334041,-0.249962,-0.351873,-0.295864,-0.457169,-0.261696,-0.344807,-0.286427,-0.235634,-0.225208,-0.262569,-0.231281,-0.280053,-0.20205,-0.213684,-0.0937233,-0.248443	0.0767188,0.434111,0.466676,0.258439,0.227321,0.323427,0.27807,0.431195,0.221143,0.292522,0.214775,0.195043,0.26678,0.233121,0.277876,0.208004,0.20473,0.13205,0.19373,0.200293
-0.0474131,-0.0626741,-0.185836,-0.0566472,-0.0088484,-0.0394285,-0.0253944,-0.0399329,-0.044598,-0.0250408,-0.0374754,-0.0191273,0.0118799,-0.0143695,0.0619585,-0.0657062,0.00379446,-0.0694765,0.0797917,-0.0446118	-0.170908,-0.473037,-0.453023,-0.335116,-0.223798,-0.34384,-0.314391,-0.438383,-0.267557,-0.320327,-0.253262,-0.224701,-0.253459,-0.220153,-0.195393,-0.26491,-0.190228,-0.187831,-0.100097,-0.229772	0.124504,0.422901,0.291748,0.283857,0.215376,0.308595,0.291322,0.405549,0.225652,0.297674,0.217854,0.206461,0.264542,0.206437,0.254273,0.202732,0.193883,0.119919,0.178463,0.187078
-0.0667718,-0.0831009,-0.250722,-0.0854363,-0.0368593,-0.0475864,-0.0187003,-0.0455439,-0.0429973,-0.0434385,-0.0571539,-0.0367283,0.0272643,-0.0163229,0.0501202,-0.0708492,0.00754913,-0.0897191,0.0499945,-0.0541208	-0.177964,-0.482854,-0.49379,-0.356591,-0.228931,-0.337006,-0.301256,-0.457712,-0.254709,-0.32035,-0.258751,-0.247439,-0.235028,-0.225435,-0.227443,-0.270798,-0.191149,-0.202517,-0.126802,-0.256269	0.112529,0.416464,0.277413,0.279676,0.193707,0.294136,0.284156,0.420943,0.214056,0.280819,0.204623,0.212643,0.260622,0.209885,0.274435,0.20386,0.198412,0.114886,0.175683,0.204992
