0.0911298,-0.109683,0.0270939,0.0843064,0.153574,0.124707,-0.00922544,-0.0827895,0.0753776,0.123853,0.187129,0.130049,0.0703381,0.173645,0.105875,0.15349,0.0695559,0.0450318,0.127958,0.360188	-0.528741,-0.555381,-0.582083,-0.316635,-0.330345,-0.346148,-0.455709,-0.480805,-0.462805,-0.193294,-0.270677,-0.342357,-0.475167,-0.167052,-0.289494,-0.293946,-0.482789,-0.388096,-0.0690199,0.227119	0.591376,0.474609,0.599718,0.390517,0.460554,0.451371,0.448369,0.414515,0.520041,0.309731,0.435735,0.45227,0.527862,0.331093,0.383612,0.428121,0.5344,0.425688,0.195254,0.144924
0.0981853,-0.107114,0.0198196,0.0956085,0.157556,0.114788,-0.0321131,-0.114203,0.0909705,0.14569,0.226155,0.149124,0.0389899,0.24335,0.0863578,0.15482,0.065447,0.0312569,0.148596,0.373827	-0.516183,-0.553286,-0.589486,-0.311912,-0.313209,-0.309879,-0.474472,-0.486677,-0.440993,-0.229968,-0.239316,-0.355551,-0.444183,-0.172314,-0.304801,-0.354935,-0.466159,-0.424619,0.0197576,0.310083	0.584733,0.47428,0.602269,0.39572,0.448626,0.41008,0.449204,0.394395,0.511446,0.36348,0.441573,0.479264,0.474947,0.398936,0.381127,0.483202,0.515867,0.449905,0.129218,0.0721023
-0.0795579,-0.0579768,0.0214388,-0.0162101,-0.083571,-0.00367291,0.00715992,0.0069233,-0.115117,-0.0991516,-0.115818,-0.0179221,-0.155521,-0.149451,-0.154664,-0.119411,-0.0402548,-0.0277794,-0.229044,-0.105794	-0.743499,-0.669732,-0.713704,-0.508947,-0.723242,-0.638737,-0.509035,-0.620015,-0.664205,-0.586784,-0.577764,-0.634983,-0.633301,-0.587265,-0.482309,-0.562521,-0.496908,-0.353976,-0.610672,-0.494399	0.705683,0.636469,0.724064,0.496836,0.680822,0.636558,0.51432,0.624258,0.594547,0.517756,0.495074,0.624164,0.529979,0.479937,0.354056,0.475018,0.465974,0.329436,0.443688,0.410052
-0.0799699,-0.0651904,0.0124458,-0.00631855,-0.0816999,-0.0127872,0.0143787,0.0111233,-0.108023,-0.100789,-0.122823,-0.0292256,-0.16373,-0.146086,-0.14779,-0.113937,-0.0382754,-0.0353548,-0.217608,-0.104062	-0.741653,-0.67869,-0.716066,-0.50034,-0.725314,-0.636763,-0.489243,-0.629145,-0.659836,-0.589817,-0.580664,-0.646224,-0.639137,-0.587175,-0.469688,-0.563082,-0.502097,-0.378305,-0.604982,-0.488915	0.703402,0.641899,0.722077,0.495589,0.684156,0.629098,0.500104,0.635819,0.594163,0.519936,0.493002,0.628876,0.530971,0.482475,0.345909,0.479937,0.47291,0.3476,0.446103,0.405483
-0.0749797,-0.0564586,0.0120139,-0.0294984,-0.0803348,-0.00373757,0.0298925,-0.025569,-0.0887666,-0.0867086,-0.0898332,-0.0234107,-0.146485,-0.135651,-0.103763,-0.0935644,-0.0393185,-0.0293252,-0.174181,-0.0884407	-0.738777,-0.659331,-0.708335,-0.524856,-0.722555,-0.620686,-0.511284,-0.645788,-0.649586,-0.58114,-0.578515,-0.640647,-0.626801,-0.576421,-0.454478,-0.52883,-0.515172,-0.394229,-0.56531,-0.492127	0.702724,0.626182,0.714271,0.503148,0.681796,0.618383,0.53303,0.630632,0.595136,0.520668,0.515471,0.626635,0.528876,0.478159,0.368073,0.457924,0.485691,0.369172,0.433849,0.422056
-0.0747782,-0.063195,0.00652222,-0.0299773,-0.0840988,-0.00156519,0.0251087,-0.0184272,-0.0933432,-0.0948857,-0.108903,-0.0312159,-0.141995,-0.147696,-0.116451,-0.0930418,-0.046519,-0.0341129,-0.179372,-0.104144	-0.742295,-0.663913,-0.711024,-0.518158,-0.724221,-0.625517,-0.51124,-0.620559,-0.651105,-0.583903,-0.588167,-0.642536,-0.623588,-0.58471,-0.450541,-0.531986,-0.510197,-0.371126,-0.577527,-0.499625	0.706747,0.627026,0.714234,0.495883,0.681638,0.624564,0.529551,0.609097,0.593853,0.5177,0.512063,0.623832,0.528378,0.478322,0.352589,0.461802,0.474951,0.341334,0.444167,0.417189
0.0653037,-0.051164,0.0701474,0.0626712,0.13504,0.122961,0.066956,0.0929261,0.111514,0.111002,0.220232,0.0555082,0.0529007,0.1446,0.0803437,0.204225,0.038586,-0.0317817,0.065271,0.343102	-0.560973,-0.515947,-0.530053,-0.332349,-0.307324,-0.347821,-0.378536,-0.413871,-0.464144,-0.264765,-0.240913,-0.348229,-0.42785,-0.207865,-0.322677,-0.0525766,-0.474121,-0.513798,-0.317738,0.200925	0.604144,0.477385,0.578684,0.38696,0.424737,0.451473,0.43448,0.488028,0.54733,0.365038,0.437911,0.396081,0.47011,0.34218,0.392837,0.254074,0.503496,0.490018,0.375227,0.152704
0.0677889,-0.0446203,0.0673592,0.065495,0.126508,0.109169,0.106114,0.0825986,0.118939,0.12467,0.247306,0.0523537,0.054065,0.143157,0.0913638,0.209575,0.039592,-0.0340246,0.0857291,0.354945	-0.55213,-0.504808,-0.539782,-0.326892,-0.318898,-0.334819,-0.319334,-0.410017,-0.453816,-0.212234,-0.232739,-0.331568,-0.432461,-0.200192,-0.316983,-0.0239132,-0.478043,-0.520612,-0.288878,0.186184	0.597553,0.470792,0.585841,0.384163,0.428134,0.428332,0.411504,0.476479,0.543423,0.32822,0.453918,0.377371,0.475411,0.333783,0.396853,0.232324,0.50802,0.495362,0.365554,0.180704
0.733815,0.729435,0.816081,0.593185,0.613435,0.621183,0.621302,0.610495,0.669867,0.606049,0.58251,0.699757,0.318895,0.665192,0.586315,0.713024,0.651211,0.702477,0.531499,0.523445	0.760877,0.740948,0.787527,0.575895,0.64627,0.710266,0.603046,0.645074,0.715701,0.515674,0.590886,0.650201,0.423472,0.569381,0.590421,0.572891,0.690429,0.639019,0.640231,0.600195	-0.0612738,-0.0250535,0.0799137,0.0262618,-0.0544018,-0.15942,0.0291954,-0.0570434,-0.0880436,0.131459,-0.0127731,0.0909253,-0.120905,0.154221,-0.00628079,0.236905,-0.071257,0.115147,-0.164816,-0.111909
-0.000535391,-0.0102325,-0.0793776,0.0154109,0.0414836,-0.127472,-0.213368,-0.104582,-0.115562,-0.0436794,-0.0740038,0.028531,-0.176511,-0.154099,-0.148219,-0.0137155,-0.178264,-0.262069,-0.173928,-0.25903	-0.337908,-0.289971,-0.337709,-0.169997,-0.438405,-0.437605,-0.308023,-0.386791,-0.324038,-0.372178,-0.26993,-0.323478,-0.260044,-0.41263,-0.184143,-0.195442,-0.122718,-0.185678,-0.516585,-0.561466	0.337434,0.280571,0.265447,0.184923,0.471317,0.328455,0.101314,0.294105,0.216587,0.333927,0.19992,0.34879,0.0875517,0.276087,0.0369315,0.182215,-0.0567881,-0.0802989,0.376484,0.353907
-0.00871274,-0.00094927,-0.0735079,0.0293607,0.0490926,-0.128857,-0.210294,-0.108382,-0.0833282,-0.0416995,-0.0769085,0.0205843,-0.178384,-0.151268,-0.146112,-0.0533251,-0.152811,-0.244381,-0.160657,-0.257608	-0.335202,-0.295073,-0.334498,-0.157313,-0.441923,-0.427997,-0.287837,-0.405989,-0.293916,-0.373295,-0.273023,-0.33988,-0.264004,-0.412982,-0.168523,-0.23456,-0.104118,-0.188915,-0.507785,-0.557146	0.327446,0.294206,0.267569,0.185815,0.480589,0.3166,0.0825393,0.311306,0.215875,0.336839,0.200321,0.35796,0.0898514,0.279152,0.0229765,0.18353,-0.0494811,-0.0581506,0.377962,0.349734
-0.00375313,-0.0294358,-0.0668328,0.0391029,0.0120131,-0.0902082,-0.171278,-0.0641316,-0.12211,-0.0119745,-0.0242967,0.0130887,-0.141395,-0.119837,-0.132259,-0.0299613,-0.164745,-0.23243,-0.122991,-0.212833	-0.326159,-0.28601,-0.30925,-0.175298,-0.458931,-0.385873,-0.285487,-0.381635,-0.32167,-0.349967,-0.250173,-0.334057,-0.224398,-0.382108,-0.16891,-0.175801,-0.127431,-0.197202,-0.461011,-0.53901	0.322801,0.258753,0.247533,0.212941,0.468362,0.306328,0.120081,0.325469,0.207719,0.339415,0.227258,0.345635,0.085723,0.274857,0.0374883,0.146612,-0.0381144,-0.0369202,0.358338,0.368445
-0.0221586,-0.0267837,-0.0691497,0.0505799,0.00975019,-0.113179,-0.154612,-0.0919495,-0.105707,-0.0177238,-0.0418209,0.0316197,-0.179052,-0.139256,-0.147104,-0.0288803,-0.184164,-0.253894,-0.143813,-0.249067	-0.351275,-0.286628,-0.312827,-0.160014,-0.460175,-0.41248,-0.268427,-0.366618,-0.309547,-0.352587,-0.264941,-0.322341,-0.254422,-0.399834,-0.168892,-0.179229,-0.137769,-0.189531,-0.487126,-0.561372	0.331699,0.261855,0.249065,0.208903,0.467826,0.313958,0.118743,0.28425,0.210735,0.336969,0.22562,0.350389,0.078967,0.275942,0.0223434,0.151131,-0.0476026,-0.0676157,0.369176,0.363069
0.123011,0.244551,0.207033,0.0872286,0.167754,0.244029,-0.0434717,-0.0436518,0.0716766,0.0807855,0.128437,0.0420383,0.0262838,0.0222199,0.0365934,-0.119199,0.0828631,0.0200321,0.159233,0.295385	0.0910118,0.27006,0.299895,0.102866,0.219169,0.263955,0.016072,-0.0829453,0.0372521,0.00971613,0.146388,0.128161,0.128077,0.0148444,0.0458719,0.122221,0.134204,-0.107031,-0.100859,0.276005	0.0323615,-0.0273124,-0.0990091,-0.0157791,-0.0533783,-0.0212977,-0.0595021,0.0394363,0.0345167,0.0711252,-0.0182947,-0.0865894,-0.102137,0.00737793,-0.00929414,-0.237954,-0.0519181,0.126792,0.255981,0.0210996
0.11403,0.215294,0.196073,0.0686439,0.1147,0.206815,-0.0978435,-0.0479673,0.0705347,0.031559,0.157205,0.032808,0.0802744,0.0581137,0.0518616,-0.14016,0.0858242,0.0426095,0.195022,0.337332	0.0936337,0.260369,0.269311,0.0934525,0.153372,0.262355,0.00324307,-0.0736038,0.0487384,0.0189202,0.171076,0.151989,0.166442,0.0618506,0.0594322,0.126521,0.122941,-0.0965213,-0.04954,0.29169	0.0206164,-0.047752,-0.077321,-0.0249687,-0.0393643,-0.0587261,-0.101055,0.0257273,0.0218715,0.0126464,-0.0142539,-0.119779,-0.0873346,-0.00375039,-0.00759395,-0.262035,-0.0375128,0.138561,0.242222,0.0506226
