APHP	APLP	GH	8807.13	3454.32	3592.86	8339.42	3892.68	3361.75	8207.12	9103.26	-1991.02
APHP	APLP	GL	8702.14	3403.27	3638.84	14009.6	3895.98	3309.39	13772.7	8955.68	-1992.86
APHP	APLP	MADHP	11055.2	3288.34	2864.91	13484.2	3894.23	5780.67	13909.6	12081.3	-1993.52
APHP	APLP	MADLP	11007.8	3285.48	2888.7	12973.2	3894.52	5739.06	13371	12011.2	-1990.67
APHP	APLP	OH	10964.6	3287.43	2924.93	6004.17	3894.44	5679.66	6366.88	11929.9	-1993.34
APHP	APLP	OL	10957.4	3307.92	2909.57	6903.33	3893.6	5661.33	7306	11935.1	-1991.95
APHP	APLP	TACHP	8811.58	3311.69	3465.75	10909.5	3895.61	3511.42	10756.8	9247.2	-1995.01
APHP	APLP	TACLP	8862.21	3355.8	3445.96	14984	3894.18	3523.17	14893.3	9314.75	-1991.43
APHP	GH	GL	1919.05	1973	11166.2	14009.3	8341.32	3309.64	4816.33	-909.465	3359.79
APHP	GH	MADHP	7193.48	4779.4	4513.07	13484.2	8339.76	5784.62	13752.7	11020.6	3361.13
APHP	GH	MADLP	7170.65	4801.12	4500.39	12973	8339.84	5739.16	13269.1	11006.3	3360.21
APHP	GH	OH	7128.64	4804.3	4597.3	6003.76	8340.42	5679.28	6212.77	10863	3356.61
APHP	GH	OL	7113.71	4817.03	4570.1	6904.33	8339.84	5662.45	7151.17	10876.7	3358.69
APHP	GH	TACHP	4729.29	4582.21	6092.33	10916.7	8339.74	3514.65	9405.91	6975.35	3359.87
APHP	GH	TACLP	4732.02	4578.43	6133.85	14984.9	8339.76	3522.62	13430	6937.28	3358.76
APHP	GL	MADHP	7240.36	4772.34	4417.01	13484.2	14009.7	5780.7	13842.5	16835.3	3310.06
APHP	GL	MADLP	7227.5	4804.02	4393.72	12971.8	14010.2	5740.69	13379.5	16847.1	3311.81
APHP	GL	OH	7204.96	4826.68	4457.7	6004.17	14009.6	5676.35	6380.37	16760.3	3303.44
APHP	GL	OL	7176.84	4826.22	4436.9	6903.33	14009.6	5665.68	7292.33	16752.9	3309.56
APHP	GL	TACHP	4612.64	4411.62	6204.78	10917	14009.3	3511.65	9121.83	12416.8	3307.39
APHP	GL	TACLP	4673.84	4466.3	6192.57	14984.9	14010.2	3521.12	13258.5	12489.6	3307.61
APHP	MADHP	MADLP	2174.46	2219.01	13579.3	12973.9	13484.2	5739.08	1623.44	2082.54	5782.12
APHP	MADHP	OH	3800.95	3890.7	9090.27	6003.76	13484.2	5680.62	802.34	8193.35	5782.19
APHP	MADHP	OL	3433.08	3550.48	9996.28	6903.33	13484.2	5663.96	452.544	6920.7	5782.58
APHP	MADHP	TACHP	5126.68	7393.69	4103.91	10918.2	13484.2	3512.07	14202.5	14503.9	5781.39
APHP	MADHP	TACLP	5077.72	7338.2	4183.01	14984.9	13484.2	3523.87	18139.4	14373	5782.91
APHP	MADLP	OH	3813.66	3858.86	9111.29	6004.17	12974.6	5681.62	757.422	7686.67	5741.13
APHP	MADLP	OL	3479.73	3552.58	9911.93	6903.33	12973.7	5663.73	539.735	6549.71	5739.92
APHP	MADLP	TACHP	5179.14	7401.6	4050.21	10911.6	12972.8	3514.94	14256.4	14107.5	5740.97
