0.429339,0.16964,0.542528,0.809616,0.340162,0.361004,0.6738,0.755131,0.805479,0.302872,0.858545,0.766483,0.694684,0.614447,0.446085,0.633963,0.339161,0.265488,0.195996,0.30609	0.510759,0.144268,0.75284,0.705397,0.355719,0.45076,0.738309,0.673058,0.839995,0.269804,0.840293,0.697017,0.827297,0.390046,0.548115,0.572262,0.357725,0.0319999,0.514241,0.293192	-0.10429,0.026009,-0.355519,0.242993,-0.0176986,-0.1072,-0.12837,0.166898,-0.106728,0.0360107,0.0655174,0.149148,-0.311819,0.295134,-0.135051,0.09683,-0.0211273,0.235488,-0.353916,0.0141689
0.402627,0.182914,0.534059,0.82324,0.317815,0.348936,0.657478,0.755876,0.813232,0.361277,0.896748,0.788236,0.715396,0.621084,0.416391,0.641377,0.34642,0.257913,0.193566,0.183369	0.495721,0.0873504,0.843772,0.711881,0.0970197,0.15196,0.588407,0.632758,0.899038,0.434557,0.936703,0.750223,0.890734,0.363578,0.719673,0.64139,0.402915,0.0427905,0.553364,-0.0654401	-0.116308,0.0971149,-0.563755,0.269016,0.22782,0.208005,0.112653,0.235988,-0.319131,-0.0869272,-0.249699,0.0930215,-0.483328,0.332615,-0.433053,-2.14234e-05,-0.065659,0.217523,-0.402959,0.245859
-0.283186,-0.128441,-0.613867,-0.791627,-0.20776,-0.225158,-0.475599,-0.497022,-0.701382,-0.124224,-0.739931,-0.394626,-0.647004,-0.181661,-0.349676,-0.513716,0.131037,0.118324,0.0292792,-0.0126175	-0.83768,-0.599829,-0.92897,-0.970174,-0.753611,-0.809392,-0.917377,-0.939096,-0.960897,-0.586232,-0.965337,-0.911094,-0.952568,-0.850252,-0.845424,-0.885958,-0.754758,-0.478799,-0.596181,-0.593304	0.726937,0.510737,0.733248,0.769649,0.64718,0.714433,0.783717,0.829019,0.79595,0.498296,0.788915,0.806403,0.796395,0.790724,0.703811,0.683177,0.806074,0.565108,0.61473,0.585066
-0.252922,-0.13836,-0.587798,-0.774961,-0.204646,-0.301576,-0.470386,-0.496606,-0.69843,-0.112657,-0.74424,-0.390386,-0.639275,-0.179644,-0.36958,-0.507799,0.132761,0.116488,0.0136591,0.00778777	-0.829589,-0.598472,-0.924928,-0.967794,-0.757506,-0.83069,-0.917541,-0.938564,-0.96089,-0.586827,-0.966521,-0.909405,-0.951682,-0.846867,-0.857404,-0.884189,-0.761903,-0.477366,-0.604745,-0.576179	0.729794,0.501651,0.738786,0.771339,0.654287,0.70597,0.78669,0.827785,0.798027,0.507736,0.791945,0.804705,0.797743,0.786944,0.714111,0.683091,0.812481,0.562571,0.613338,0.581358
-0.106941,-0.0829662,-0.309947,-0.3751,-0.076495,-0.0992187,-0.106827,-0.0866319,-0.151795,0.0137493,0.104471,0.118821,0.0743419,0.158335,0.0310669,0.000490263,0.207549,0.164704,0.0738043,0.0983883	-0.767091,-0.530992,-0.853832,-0.895827,-0.671654,-0.723752,-0.824571,-0.848956,-0.850664,-0.431629,-0.744668,-0.747455,-0.781063,-0.710783,-0.674749,-0.685499,-0.688945,-0.526354,-0.561792,-0.485133	0.719143,0.468673,0.73962,0.784257,0.627393,0.672851,0.787074,0.822841,0.802492,0.442751,0.787847,0.795615,0.808461,0.7812,0.691324,0.685759,0.784341,0.635928,0.610292,0.556938
-0.251913,-0.11696,-0.487561,-0.67964,-0.179425,-0.277014,-0.404027,-0.429364,-0.610205,-0.0899799,-0.585008,-0.298006,-0.490168,-0.140795,-0.264622,-0.392238,0.128308,0.0782879,-0.0101583,0.0318856	-0.836376,-0.596213,-0.907546,-0.95548,-0.740023,-0.819419,-0.905451,-0.926796,-0.949145,-0.563875,-0.940983,-0.893371,-0.92685,-0.844886,-0.818939,-0.853784,-0.774667,-0.579253,-0.655331,-0.568328	0.740477,0.515178,0.753316,0.786724,0.646431,0.70168,0.790673,0.826206,0.805415,0.499224,0.791904,0.811378,0.800241,0.799156,0.707678,0.693936,0.821338,0.629016,0.649496,0.589531
0.439173,0.194228,0.528571,0.788947,0.360407,0.360616,0.63716,0.77363,0.807623,0.352661,0.665705,0.648223,0.668265,0.543694,0.384077,0.604385,0.506357,0.351653,0.186659,0.306217	0.389277,0.231187,0.783106,0.738397,0.582412,0.380835,0.699744,0.678397,0.705793,0.473651,0.426676,0.453044,0.514484,-0.0756216,0.376136,0.388832,0.180456,0.169437,0.305808,0.357896	0.060185,-0.0386962,-0.434306,0.121095,-0.280984,-0.0234387,-0.112936,0.200417,0.23682,-0.145254,0.333858,0.276329,0.234355,0.594858,0.00928164,0.281771,0.358675,0.193761,-0.126362,-0.0580397
0.411304,0.177426,0.536049,0.785787,0.36441,0.34776,0.650839,0.770711,0.789135,0.3536,0.896817,0.769602,0.789632,0.561681,0.389229,0.597441,0.52366,0.346198,0.195963,0.306252	0.481924,0.271465,0.796905,0.772999,0.588967,0.319296,0.614232,0.587455,0.789768,0.474672,0.820135,0.661559,0.547484,0.407258,0.604909,0.437936,0.366366,0.201346,0.309256,0.359666	-0.0880777,-0.0987972,-0.455388,0.0325733,-0.285924,0.0320188,0.0609884,0.334871,-0.00168034,-0.145491,0.289928,0.220108,0.426551,0.200223,-0.2821,0.216026,0.194635,0.155706,-0.120602,-0.0600255
0.634351,0.258097,0.778902,0.845711,0.381718,0.430095,0.765571,0.752371,0.914206,0.433505,0.901477,0.86601,0.869353,0.731358,0.63554,0.82384,0.893465,0.842724,0.826672,0.424432	0.650699,0.183756,0.87621,0.83883,0.143396,0.136675,0.624562,0.710561,0.963348,0.551914,0.958753,0.901029,0.902631,0.688557,0.865297,0.893047,0.939711,0.864146,0.872063,0.139035	-0.0278391,0.0780424,-0.306465,0.0236802,0.252122,0.311745,0.270209,0.0898374,-0.411917,-0.15565,-0.422056,-0.159394,-0.154568,0.0862195,-0.510492,-0.261881,-0.288319,-0.0788241,-0.162637,0.303295
-0.251963,-0.145494,-0.506748,-0.730237,-0.201748,-0.214333,-0.524964,-0.507463,-0.678198,-0.10072,-0.722469,-0.41934,-0.642427,-0.143145,-0.279319,-0.436222,0.00391943,-0.121471,0.357756,-0.0399812	-0.841263,-0.605833,-0.918024,-0.958448,-0.750647,-0.826033,-0.93262,-0.938364,-0.959133,-0.567467,-0.962695,-0.91709,-0.952291,-0.841185,-0.848062,-0.876126,-0.791996,-0.538982,-0.563685,-0.615835	0.747812,0.504838,0.769038,0.760435,0.646861,0.743299,0.798687,0.822621,0.80378,0.495041,0.788963,0.808787,0.798161,0.793598,0.745286,0.712032,0.793452,0.446761,0.766806,0.590391
-0.256546,-0.15399,-0.487667,-0.726927,-0.202107,-0.300349,-0.510678,-0.505884,-0.680387,-0.114749,-0.714888,-0.427297,-0.646636,-0.176151,-0.285397,-0.443545,-0.00713758,-0.135114,0.331857,0.000835972	-0.842925,-0.603734,-0.915276,-0.95805,-0.75662,-0.851687,-0.931214,-0.937705,-0.959877,-0.581265,-0.96217,-0.91781,-0.952797,-0.845061,-0.856227,-0.877754,-0.800627,-0.545772,-0.573125,-0.591612	0.748169,0.495842,0.772345,0.761358,0.654616,0.74085,0.801862,0.821531,0.805649,0.499857,0.792176,0.807001,0.797528,0.785897,0.755431,0.711029,0.79805,0.443352,0.760364,0.592155
-0.0240018,-0.0639803,-0.14474,-0.374411,-0.0432289,-0.0410638,-0.0783871,-0.10221,-0.122251,0.079929,0.131951,0.115645,0.112237,0.174091,0.159973,0.123432,0.341566,0.135096,0.462411,0.145914	-0.756524,-0.51584,-0.835644,-0.888141,-0.657622,-0.734643,-0.834883,-0.846507,-0.849488,-0.377256,-0.732011,-0.753022,-0.770292,-0.694832,-0.6638,-0.660893,-0.658347,-0.484685,-0.50587,-0.471166	0.746069,0.467282,0.785967,0.769667,0.63237,0.715153,0.80947,0.814794,0.811514,0.443803,0.787863,0.79908,0.812301,0.775157,0.744694,0.725169,0.816343,0.581692,0.784719,0.577385
-0.196468,-0.0844562,-0.325246,-0.642799,-0.141994,-0.236468,-0.403006,-0.442013,-0.613769,-0.0416149,-0.523036,-0.315938,-0.483484,-0.0983573,-0.187421,-0.317065,0.0367191,-0.136352,0.31305,0.0324534	-0.833742,-0.576581,-0.890239,-0.946455,-0.724921,-0.830021,-0.913818,-0.926005,-0.95147,-0.533011,-0.930176,-0.898777,-0.925118,-0.836915,-0.820989,-0.845681,-0.802029,-0.626737,-0.621852,-0.580625	0.762111,0.517316,0.795257,0.775386,0.649815,0.738502,0.808598,0.819361,0.811747,0.502543,0.792897,0.813973,0.799018,0.804807,0.748783,0.722287,0.814754,0.536207,0.782561,0.601739
0.503473,0.115091,0.735904,0.735858,0.52518,0.486446,0.729939,0.725858,0.854986,0.383296,0.685456,0.683695,0.70787,0.464057,0.567971,0.663332,0.653264,0.073586,0.765715,0.544354	0.36603,0.176189,0.784551,0.792737,0.74777,0.412874,0.73224,0.7154,0.720607,0.546653,0.457695,0.541815,0.441744,-0.0303666,0.457887,0.472079,0.256026,0.107147,0.545576,0.627052	0.168495,-0.0623622,-0.115101,-0.136512,-0.366533,0.0920619,-0.00494279,0.021753,0.350045,-0.206658,0.331881,0.225363,0.387204,0.487553,0.148775,0.278447,0.477021,-0.0338274,0.378087,-0.125555
0.527192,0.109593,0.754707,0.734327,0.529105,0.462888,0.74395,0.731827,0.838109,0.373986,0.892398,0.79258,0.783599,0.462546,0.565238,0.659923,0.48247,0.0597948,0.773176,0.549002	0.507686,0.227232,0.806416,0.829226,0.754919,0.338281,0.640418,0.629087,0.805331,0.539122,0.834282,0.754005,0.43777,0.531194,0.691198,0.535472,0.298578,0.138159,0.545555,0.634097	0.026635,-0.120644,-0.132118,-0.24266,-0.376001,0.147741,0.197746,0.190394,0.100843,-0.20684,0.227472,0.0958658,0.526405,-0.0910099,-0.206726,0.192462,0.214841,-0.0790168,0.393677,-0.130537
-0.361107,-0.192831,-0.431744,-0.732509,-0.182138,-0.134176,-0.380933,-0.536098,-0.667687,-0.063634,-0.736829,-0.400459,-0.645826,-0.203737,-0.131507,-0.432613,0.0130988,-0.107772,0.404845,-0.0377144	-0.862687,-0.590615,-0.907326,-0.958392,-0.685134,-0.730344,-0.898011,-0.940303,-0.958505,-0.595818,-0.965369,-0.915329,-0.954929,-0.847335,-0.833197,-0.880396,-0.794107,-0.531215,-0.560967,-0.483716	0.728534,0.44891,0.781863,0.758077,0.574714,0.660936,0.78593,0.815085,0.807787,0.553156,0.79165,0.812806,0.806463,0.777887,0.788036,0.723246,0.798896,0.449158,0.787066,0.454289
-0.381531,-0.186162,-0.432799,-0.727254,-0.186384,-0.287628,-0.436442,-0.550889,-0.671093,-0.102112,-0.729851,-0.409141,-0.647377,-0.226449,-0.1606,-0.444152,0.00102127,-0.104843,0.375225,-0.0883435	-0.868716,-0.581349,-0.908425,-0.957615,-0.691506,-0.782518,-0.910194,-0.941621,-0.959431,-0.61807,-0.964917,-0.916014,-0.955057,-0.848344,-0.84573,-0.882924,-0.802915,-0.526392,-0.570913,-0.505987	0.728711,0.443147,0.783783,0.758837,0.579857,0.638629,0.785979,0.811875,0.809637,0.550715,0.794804,0.81071,0.80604,0.769774,0.792814,0.721845,0.803278,0.446173,0.779214,0.437186
-0.0821092,-0.107821,-0.0745077,-0.372058,-0.0441005,-0.132708,-0.0960657,-0.149804,-0.107973,0.294857,0.154111,0.129944,0.141554,0.106459,0.322837,0.156013,0.358929,0.136714,0.511552,0.0208737	-0.763749,-0.493821,-0.826543,-0.885688,-0.57766,-0.671339,-0.817256,-0.850407,-0.850078,-0.329433,-0.734111,-0.753868,-0.775349,-0.704795,-0.640854,-0.665414,-0.661202,-0.484079,-0.50183,-0.37504	0.727246,0.407708,0.801388,0.766072,0.547507,0.591312,0.782635,0.802886,0.817103,0.569018,0.797946,0.804958,0.826222,0.754633,0.79849,0.744172,0.824465,0.582259,0.806376,0.392838
-0.270672,-0.138516,-0.268244,-0.64709,-0.117278,-0.274593,-0.362909,-0.47807,-0.607581,0.139238,-0.533604,-0.304457,-0.496142,-0.148101,0.0248638,-0.312385,0.0312409,-0.123785,0.36056,-0.0237252	-0.844825,-0.560669,-0.88381,-0.946371,-0.650989,-0.772176,-0.895758,-0.928154,-0.95145,-0.500187,-0.933193,-0.898122,-0.930977,-0.839373,-0.782208,-0.850886,-0.806612,-0.619472,-0.617081,-0.468535	0.744368,0.457699,0.806852,0.772112,0.577826,0.631477,0.789497,0.809101,0.815016,0.597792,0.795922,0.81709,0.80809,0.789404,0.791675,0.733457,0.817258,0.536853,0.79971,0.44981
0.44101,0.0430041,0.839324,0.74128,0.0571502,0.156378,0.58582,0.684585,0.912711,0.829566,0.74695,0.717641,0.747016,0.42478,0.768975,0.735515,0.703566,0.0783981,0.809917,-0.0209623	0.294153,0.169535,0.789074,0.805613,0.474244,0.37904,0.717353,0.71831,0.727918,0.894601,0.46504,0.541544,0.437226,-0.0319436,0.436718,0.473972,0.256079,0.0986789,0.544309,0.319634	0.168747,-0.12746,0.148795,-0.15971,-0.428713,-0.236692,-0.226875,-0.0663539,0.550601,-0.252203,0.431954,0.288038,0.460049,0.450609,0.500256,0.401518,0.545829,-0.0204389,0.475018,-0.338329
0.479426,0.0221905,0.855567,0.741303,0.0619132,0.168725,0.610417,0.710111,0.898336,0.82897,0.993366,0.845558,0.825511,0.436183,0.76651,0.73262,0.528199,0.0508382,0.816361,-0.0166303	0.44106,0.20051,0.806964,0.843978,0.483079,0.346507,0.642158,0.650467,0.816519,0.893585,0.87284,0.769439,0.430859,0.543963,0.660899,0.537919,0.300678,0.11444,0.543649,0.326057	0.0486552,-0.179117,0.156994,-0.274271,-0.43415,-0.188822,-0.0522042,0.110843,0.307016,-0.249241,0.906552,0.217861,0.612508,-0.141308,0.214042,0.321336,0.270478,-0.0639744,0.490325,-0.340839
0.857198,0.568353,0.902153,0.949177,0.599748,0.547254,0.876528,0.915038,0.961828,0.570815,0.973679,0.875189,0.893218,0.777327,0.83859,0.909468,0.904949,0.799432,0.80295,0.470044	0.841143,0.572525,0.842632,0.946402,0.594916,0.653432,0.86926,0.924113,0.95153,0.563986,0.964108,0.881073,0.905331,0.785183,0.819054,0.901624,0.874807,0.78824,0.791904,0.509325	0.057551,-0.00618537,0.248193,0.0272865,0.00751285,-0.165282,0.0305287,-0.0587751,0.121446,0.0100705,0.156208,-0.0257049,-0.0633047,-0.0201598,0.0623859,0.04358,0.144673,0.0302614,0.0303324,-0.0516452
0.416005,0.258736,0.420727,0.531135,0.250514,0.165937,0.366021,0.277334,0.339651,0.225021,-0.0273925,0.0155007,0.00909679,-0.0357696,0.0348194,0.162097,0.125638,0.241702,0.111495,-0.0109572	0.652987,0.403865,0.722893,0.827396,0.438591,0.511198,0.746527,0.774253,0.728964,0.454178,0.585396,0.599739,0.578431,0.338369,0.400091,0.535512,0.344148,0.123223,0.118143,0.131381	-0.325366,-0.162064,-0.434233,-0.528528,-0.211292,-0.377262,-0.523568,-0.632797,-0.517424,-0.255242,-0.603117,-0.58972,-0.572345,-0.369665,-0.370432,-0.408911,-0.228384,0.122117,-0.00673641,-0.142133
0.665314,0.423721,0.688492,0.811958,0.481497,0.465548,0.742275,0.731114,0.814906,0.478894,0.723877,0.6829,0.669678,0.522842,0.550511,0.714359,0.641957,0.598412,0.5025,0.207753	0.665248,0.44059,0.715118,0.865907,0.508624,0.621866,0.828875,0.84701,0.780193,0.515676,0.831305,0.786597,0.811778,0.534056,0.644166,0.73795,0.510083,0.396769,0.325735,0.238084	0.000119324,-0.0207407,-0.0524497,-0.181697,-0.0359255,-0.220014,-0.225082,-0.304397,0.0953088,-0.0488441,-0.269757,-0.224048,-0.311369,-0.0155595,-0.145117,-0.0498938,0.19608,0.264427,0.211361,-0.0319102
-0.776769,-0.604028,-0.901953,-0.946256,-0.792418,-0.816461,-0.914442,-0.931378,-0.962352,-0.596471,-0.964838,-0.913106,-0.935597,-0.825448,-0.792732,-0.883282,-0.790778,-0.403708,-0.557936,-0.645036	-0.0725924,-0.119342,-0.436754,-0.635155,-0.222082,-0.235081,-0.439769,-0.457476,-0.729473,-0.0457446,-0.765973,-0.419034,-0.572617,-0.31452,-0.0980883,-0.550095,-0.0750228,0.0890626,0.176145,-0.0491603	-0.746256,-0.522339,-0.767568,-0.779739,-0.69214,-0.719471,-0.793958,-0.825733,-0.781496,-0.566174,-0.762051,-0.800275,-0.781843,-0.690088,-0.753212,-0.648084,-0.760896,-0.475668,-0.668393,-0.61539
-0.891774,-0.606612,-0.905419,-0.943301,-0.796232,-0.801613,-0.91325,-0.938791,-0.964018,-0.599599,-0.964979,-0.905867,-0.950789,-0.840946,-0.836412,-0.887108,-0.718028,-0.397453,-0.56944,-0.649682	-0.370025,-0.0891841,-0.44133,-0.616073,-0.234695,-0.192771,-0.44097,-0.544879,-0.718985,-0.0457969,-0.7412,-0.34896,-0.668273,-0.184338,-0.198038,-0.557178,0.298711,0.164827,0.136652,-0.0733852	-0.778705,-0.547022,-0.772951,-0.781239,-0.690589,-0.720121,-0.790712,-0.806416,-0.79845,-0.569439,-0.78586,-0.814325,-0.774837,-0.777068,-0.765107,-0.652391,-0.837179,-0.527709,-0.655114,-0.605149
