0.154895,0.0498848,0.0366013,0.0841506,-0.0353724,0.00623765,-0.122929,0.0374251,0.101277,0.271671,0.042936,0.153088,-0.108271,0.169797,0.126827,0.232258,0.118487,0.270136,0.207006,0.176893	-0.0625932,-0.553051,-0.526057,-0.489168,-0.615131,-0.445122,-0.548262,-0.342642,-0.62003,-0.42273,-0.287194,-0.358286,-0.552981,-0.420756,-0.408397,-0.379685,-0.540185,-0.543651,-0.436473,-0.20469	0.2154,0.586748,0.55203,0.550651,0.592654,0.45011,0.456071,0.375255,0.678689,0.622869,0.326109,0.484784,0.473032,0.551176,0.508867,0.562352,0.61905,0.709579,0.590156,0.368249
0.179357,0.0204153,0.0237357,0.0886174,-0.0668379,0.00460843,-0.134326,0.0309523,0.0883479,0.279798,0.0339628,0.125609,-0.233678,0.228171,0.226065,0.291341,0.142226,0.241715,0.409676,0.391231	-0.033921,-0.534377,-0.582415,-0.466676,-0.639974,-0.440719,-0.569973,-0.36534,-0.674773,-0.432926,-0.213258,-0.39511,-0.652016,-0.327313,-0.397045,-0.381345,-0.538199,-0.574038,-0.204861,0.345735	0.211988,0.548805,0.597886,0.533241,0.598747,0.444425,0.471766,0.391861,0.720187,0.635719,0.245443,0.496098,0.493534,0.516881,0.571788,0.605422,0.632044,0.716356,0.566955,0.0526132
-0.148295,0.107145,0.153047,-0.0228381,-0.00981077,0.0181633,0.050958,0.0349016,0.0457452,0.0693487,-0.17506,-0.232166,-0.125181,-0.0743388,-0.327418,-0.437088,-0.133429,-0.118094,-0.247092,-0.190599	-0.684644,-0.616306,-0.369158,-0.667002,-0.556393,-0.669327,-0.329174,-0.342995,-0.74681,-0.568858,-0.529312,-0.775746,-0.580643,-0.5688,-0.784521,-0.810993,-0.576211,-0.776018,-0.714043,-0.703492	0.596958,0.678637,0.494279,0.654129,0.549582,0.679233,0.373861,0.373426,0.766374,0.613986,0.39043,0.662985,0.491162,0.516292,0.615101,0.579227,0.479659,0.724301,0.566987,0.592314
-0.130554,0.103678,0.114456,0.0841158,-0.00903144,-0.0381083,0.0353008,0.0432355,0.0501437,0.0578434,-0.184023,-0.235545,-0.121157,-0.0848558,-0.315521,-0.418722,-0.148055,-0.111076,-0.251957,-0.185124	-0.701218,-0.608534,-0.28596,-0.595258,-0.46608,-0.655373,-0.308964,-0.353957,-0.75006,-0.590061,-0.521513,-0.779781,-0.585558,-0.555534,-0.772593,-0.801594,-0.567473,-0.778869,-0.72087,-0.703057	0.628171,0.669944,0.387727,0.646979,0.458981,0.633076,0.340551,0.391205,0.771198,0.626521,0.373318,0.666689,0.499864,0.493963,0.604409,0.576307,0.457888,0.731038,0.572983,0.595429
-0.137557,0.0837386,0.0849529,0.0294714,-0.0437499,-0.074167,-0.0294185,0.00610499,0.0554489,0.096028,-0.199244,-0.249003,-0.140554,-0.194992,-0.250952,-0.308041,-0.149261,-0.0719911,-0.155869,-0.195296	-0.676917,-0.613057,-0.510792,-0.674815,-0.536761,-0.665064,-0.390976,-0.488179,-0.684769,-0.557471,-0.617994,-0.766355,-0.569807,-0.614038,-0.723512,-0.728482,-0.59433,-0.79226,-0.6859,-0.751007	0.594739,0.662771,0.570968,0.690552,0.504867,0.621556,0.365764,0.492815,0.71314,0.620293,0.477552,0.639356,0.466625,0.476044,0.577396,0.542086,0.488394,0.763834,0.59348,0.651225
-0.213958,0.106404,0.119213,0.0430914,-0.0149902,-0.0241485,-0.0223576,0.0190236,0.0636291,0.0428222,-0.136093,-0.231211,-0.138761,-0.156954,-0.253016,-0.377711,-0.146905,-0.0210308,-0.174467,-0.195251	-0.739492,-0.622501,-0.355601,-0.630803,-0.5781,-0.643096,-0.43109,-0.425322,-0.673074,-0.632456,-0.536179,-0.746817,-0.589148,-0.586921,-0.747816,-0.766308,-0.587832,-0.740467,-0.683319,-0.747183	0.624313,0.683624,0.455504,0.656062,0.568032,0.628711,0.41271,0.440779,0.706448,0.657472,0.431578,0.623219,0.490485,0.473594,0.610269,0.546892,0.482602,0.730817,0.577727,0.646206
0.0565744,0.236821,0.0187345,0.183611,-0.0237383,-0.0823209,-0.0622617,0.0457569,0.168873,0.204183,-0.00713489,0.243186,-0.15041,0.0120903,0.0665511,-0.0183449,0.141402,0.444658,0.332127,0.352596	-0.321636,-0.399507,-0.541203,-0.120123,-0.546214,-0.533187,-0.465665,-0.522706,-0.671569,-0.331841,-0.367795,-0.068958,-0.368648,-0.575089,-0.372416,-0.474519,0.00163053,0.584078,0.480224,0.0568066	0.371451,0.581328,0.554317,0.297179,0.529339,0.471564,0.415448,0.555184,0.754836,0.50201,0.361609,0.306996,0.231049,0.583124,0.42835,0.46018,0.139803,-0.188333,-0.1762,0.301835
0.100183,0.252257,0.0312754,0.169591,-0.0255205,-0.0359629,-0.0677054,0.0418298,0.170829,0.205183,-0.0403145,0.220652,-0.131962,0.0274205,0.0834334,-0.0235725,0.227594,0.418849,0.32217,0.372647	-0.242947,-0.342298,-0.543853,-0.2212,-0.436647,-0.542324,-0.49016,-0.527244,-0.691992,-0.335361,-0.409585,-0.0908447,-0.353435,-0.587999,-0.350949,-0.463725,0.47885,0.399608,0.522424,0.0717959	0.334977,0.547298,0.56551,0.376661,0.415759,0.516434,0.436956,0.556794,0.771608,0.505744,0.37547,0.305376,0.232307,0.605654,0.422025,0.445017,-0.281988,0.0231093,-0.24078,0.309122
0.891541,0.733,0.8591,0.810326,0.809844,0.895419,0.779785,0.767581,0.746071,0.890777,0.57304,0.80893,0.707001,0.708719,0.703251,0.74357,0.927089,0.932959,0.221019,0.0688904	0.898631,0.8348,0.712137,0.857579,0.756832,0.916594,0.741251,0.765593,0.600918,0.85814,0.720335,0.785758,0.582215,0.832618,0.614426,0.678559,0.890317,0.867358,0.540097,0.519154	-0.0356611,-0.262308,0.378572,-0.154885,0.136951,-0.11812,0.0913169,0.0048215,0.263116,0.138535,-0.250835,0.0635951,0.212086,-0.302262,0.156409,0.131218,0.21061,0.34384,-0.36233,-0.466964
0.367709,-0.261695,-0.065661,-0.0352139,-0.106308,-0.0663798,-0.112711,-0.22039,-0.072678,-0.130967,-0.0355302,-0.193458,0.239961,-0.395108,-0.0516496,-0.370742,-0.22119,-0.0617445,-0.26899,0.0606569	-0.267822,-0.363678,0.117432,-0.272458,-0.0213416,-0.409568,0.0737101,-0.102975,-0.34089,-0.221804,-0.228438,-0.54902,0.195983,-0.43217,-0.374546,-0.585136,-0.174716,-0.350571,-0.460216,-0.424787	0.578555,0.11271,-0.181692,0.239543,-0.08516,0.352779,-0.184885,-0.120142,0.275026,0.093554,0.194486,0.397815,0.0461477,0.0446931,0.329267,0.273789,-0.0483417,0.295217,0.218243,0.47325
