0.0360122,0.0771006,0.295265,0.235446,0.156451,0.182518,0.0904968,0.112119,0.0703819,-0.00177963,0.0680587,0.211857,0.20899,0.249364,0.0600208,0.0140059,0.0194634,0.0111236,-0.0835542,-0.022172	-0.515762,-0.488178,-0.221792,-0.282375,-0.241373,-0.289623,-0.301985,-0.239909,-0.256432,-0.213898,-0.106934,-0.0455783,-0.212004,-0.355113,-0.15987,-0.415082,-0.547164,-0.391335,-0.529469,-0.519571	0.541712,0.544774,0.485277,0.48554,0.383348,0.448436,0.382041,0.342807,0.32102,0.212199,0.173728,0.254973,0.403133,0.555303,0.217801,0.426607,0.560656,0.400715,0.466555,0.503196
0.0547988,0.0642752,0.32149,0.1992,0.148359,0.170069,0.0862903,0.0596747,0.0667285,-0.0571503,0.0675558,0.164556,0.220947,0.292722,0.125354,-0.00516916,0.0384836,0.0006339,-0.0697456,0.110067	-0.497499,-0.471793,-0.191578,-0.254462,-0.203495,-0.328168,-0.335642,-0.319683,-0.280012,-0.277832,-0.117704,-0.190775,-0.292701,-0.353149,-0.0695885,-0.426639,-0.511199,-0.393329,-0.524164,-0.447193	0.53764,0.52029,0.483301,0.431776,0.341543,0.4719,0.410056,0.372256,0.340381,0.224242,0.183799,0.344516,0.482447,0.58536,0.193256,0.422402,0.539077,0.393865,0.471662,0.531118
-0.0800519,-0.0763689,-0.123075,-0.0427733,-0.0238662,-0.0263788,-0.00346059,-0.0919819,-0.0935235,-0.112923,-0.0786353,-0.0514284,-0.0392156,-0.126177,-0.0743839,0.071413,-0.0405762,-0.0769137,-0.0577425,0.0329155	-0.713264,-0.722764,-0.690122,-0.718399,-0.653309,-0.692094,-0.606377,-0.678151,-0.502057,-0.549783,-0.493061,-0.594081,-0.601912,-0.705562,-0.417292,-0.619378,-0.672825,-0.623338,-0.643165,-0.680028	0.671557,0.684158,0.61968,0.697045,0.639413,0.678095,0.604184,0.625165,0.428661,0.465777,0.431142,0.559754,0.5763,0.636006,0.353892,0.66153,0.649994,0.573941,0.608003,0.697335
-0.0685218,-0.0821264,-0.121565,-0.0531024,-0.0443625,-0.0235931,0.00837779,-0.11523,-0.102718,-0.129113,-0.0848958,-0.0443647,-0.0598739,-0.124363,-0.0459693,0.0689881,-0.0323429,-0.067974,-0.0537302,0.036476	-0.706635,-0.728532,-0.692365,-0.720729,-0.659305,-0.696032,-0.599483,-0.682825,-0.538259,-0.551578,-0.500953,-0.595695,-0.611459,-0.701553,-0.40027,-0.626446,-0.679332,-0.619052,-0.638256,-0.679922	0.670583,0.687542,0.623258,0.694195,0.633471,0.683666,0.604823,0.616069,0.461031,0.454858,0.434537,0.566297,0.572546,0.632362,0.360942,0.666624,0.661524,0.575286,0.605283,0.699061
-0.0619909,-0.0466923,-0.0616455,-0.0290527,-0.0247499,-0.0200783,-0.00467848,-0.0921783,-0.0243829,-0.114045,-0.0372453,-0.0370982,-0.0277625,-0.126517,-0.0268538,0.0846854,0.0138923,-0.036679,-0.0838444,-0.0716906	-0.708726,-0.730979,-0.673193,-0.698078,-0.627486,-0.678115,-0.589548,-0.665741,-0.500545,-0.528099,-0.443454,-0.610107,-0.574038,-0.702726,-0.383664,-0.611958,-0.666288,-0.623788,-0.631074,-0.697886	0.676455,0.708467,0.638025,0.682875,0.612244,0.66712,0.586487,0.611062,0.482045,0.440589,0.41303,0.586278,0.555123,0.632437,0.360525,0.662319,0.673942,0.600856,0.577803,0.659175
-0.0670065,-0.0642573,-0.0946529,-0.0473895,-0.0224123,-0.0305258,-0.0157513,-0.121353,-0.0664765,-0.118978,-0.0528376,-0.0212975,-0.0057741,-0.128016,-0.0120682,0.0499902,-0.0133665,-0.05782,-0.0580536,0.0200315	-0.715121,-0.727113,-0.68963,-0.711397,-0.644653,-0.689141,-0.600494,-0.680799,-0.521878,-0.549227,-0.453097,-0.588382,-0.543413,-0.692303,-0.368739,-0.637676,-0.652908,-0.620707,-0.63067,-0.677595	0.680734,0.695343,0.636526,0.687174,0.631363,0.672768,0.590326,0.609828,0.471769,0.46033,0.410077,0.57428,0.539331,0.619161,0.358265,0.666422,0.645172,0.583841,0.594378,0.688285
0.0698226,0.0147294,0.142099,0.0937095,-0.0408893,0.156416,0.0735456,0.113098,0.0639252,0.132025,0.0822403,0.14683,0.146312,0.201297,0.179725,0.146655,0.0979846,-0.011116,-0.0607231,0.181584	-0.516385,-0.485776,-0.328641,-0.409206,-0.326263,-0.286667,-0.344277,-0.233245,-0.19028,-0.166973,-0.0878652,-0.201244,-0.222161,-0.348434,-0.0578392,-0.398182,-0.413955,-0.486724,-0.576664,-0.429388	0.565807,0.496949,0.449737,0.484342,0.289232,0.424068,0.407505,0.337442,0.251151,0.292549,0.168885,0.338083,0.356873,0.5137,0.23512,0.514776,0.491984,0.478196,0.534664,0.56678
0.0671212,0.0148793,0.125232,0.0825871,-0.047174,0.153112,0.0758009,0.119535,0.0613588,0.13959,0.0777754,0.139917,0.167628,0.188884,0.226469,0.15239,0.0947039,0.0276774,-0.0499802,0.175958	-0.515505,-0.475354,-0.351181,-0.420154,-0.322947,-0.290329,-0.325364,-0.242928,-0.170247,-0.174689,-0.073513,-0.226647,-0.225529,-0.379673,-0.0345204,-0.398413,-0.408821,-0.426458,-0.564756,-0.429069	0.56314,0.48679,0.456343,0.485882,0.280039,0.424568,0.391509,0.352235,0.229212,0.306797,0.150428,0.355296,0.378835,0.530512,0.258964,0.519275,0.484757,0.448838,0.529728,0.562555
0.800928,0.699804,0.706833,0.458835,0.547775,0.740635,0.695409,0.487443,0.76014,0.393873,0.641311,0.617563,0.668082,0.740374,0.469079,0.796807,0.636108,0.782529,0.687676,0.5055	0.834811,0.743869,0.722701,0.539286,0.617951,0.679923,0.627641,0.404166,0.725444,0.360776,0.62223,0.459111,0.519656,0.691424,0.52533,0.802601,0.700596,0.793152,0.689644,0.495883	-0.102248,-0.0919087,-0.0324398,-0.106903,-0.106086,0.122298,0.120255,0.103709,0.0773487,0.0385793,0.0317505,0.221156,0.227359,0.100289,-0.0746461,-0.016074,-0.116331,-0.0280056,-0.00374387,0.0128347
-0.0550206,-0.0160405,-0.0507864,0.0436441,0.0258219,-0.0881666,-0.0377615,0.0180754,-0.0789175,-0.0930221,-0.053177,-0.0818449,-0.00198844,-0.0978449,-0.0191737,-0.0237316,-0.125616,-0.0507167,-0.0389349,-0.0736328	-0.349981,-0.358263,-0.409787,-0.433278,-0.422882,-0.515643,-0.374279,-0.470161,-0.267128,-0.400164,-0.356471,-0.490974,-0.355363,-0.384055,-0.211148,-0.402153,-0.330156,-0.343601,-0.277745,-0.418326	0.300752,0.3442,0.366631,0.468071,0.443857,0.447836,0.341341,0.484122,0.192264,0.319017,0.309155,0.426258,0.353624,0.297385,0.192754,0.382068,0.21339,0.298079,0.241421,0.355648
