APHP	APLP	GH	7404.46	3418.96	4522.69	7034.79	2752.24	2934.52	5933.33	5628.73	-1050.07
APHP	APLP	GL	7588.62	3441.84	4480.01	14311.8	2751.44	3094.8	13274.1	5846.39	-1053.21
APHP	APLP	MADHP	10577.9	3243.97	3097.64	12712.9	2750.48	6278.81	12859	10229.7	-1046.94
APHP	APLP	MADLP	10569.2	3241.52	3101.37	11923.4	2752.55	6265.5	12066.7	10223.6	-1052.79
APHP	APLP	OH	10506.9	3233.68	3097.64	4397.39	2754.24	6211.38	4534.46	10162.6	-1051.03
APHP	APLP	OL	10722	3235.07	3073.37	6641.52	2753.21	6432.53	6802.94	10402.5	-1051.83
APHP	APLP	TACHP	7986.74	3538.2	3987.04	10863.6	2752.81	3370.47	10418.2	6750.58	-1051.38
APHP	APLP	TACLP	8149.57	3487.64	4002.61	15330.6	2752.36	3576.79	14816.2	6897.32	-1050.94
APHP	GH	GL	2583.78	2422.5	10082.8	14311.8	7033.94	3095.55	6652.74	-462.666	2933.81
APHP	GH	MADHP	7730.79	4382.35	4184.61	12712.1	7034.67	6277.66	12902.7	10590.1	2935.97
APHP	GH	MADLP	7705.27	4363.12	4226.47	11925.3	7034.79	6271.47	12061.4	10520.6	2932.21
APHP	GH	OH	7663.65	4375.98	4250.28	4397.39	7034.79	6209.91	4522.55	10450	2932.71
APHP	GH	OL	7822.34	4320.92	4250.85	6641.52	7034.67	6431.32	6710.99	10606.9	2933.24
APHP	GH	TACHP	5206.04	4743	5682.24	10865.2	7034.79	3372.24	9917.37	6565.05	2935.48
APHP	GH	TACLP	5352.72	4676.29	5699.32	15328.4	7034.75	3574.29	14307.7	6693.92	2930.17
APHP	GL	MADHP	7801.35	4614.19	4043.48	12712.9	14311.8	6274.65	13277.1	18069.8	3097.22
APHP	GL	MADLP	7783.41	4602.54	4090.98	11922	14311.8	6270.75	12433.5	18005.3	3097.88
APHP	GL	OH	7752.24	4625.84	4135.19	4397.39	14311.8	6210.92	4892.04	17929.9	3097.3
APHP	GL	OL	7848.38	4508.25	4193.43	6641.52	14311.8	6433.61	6950.34	17967.4	3096.3
APHP	GL	TACHP	5024.61	4722.85	5911	10866.7	14311.8	3367.23	9677.74	13425.9	3092.62
APHP	GL	TACLP	5059.01	4543.86	6095.8	15330.4	14311.8	3580.29	13781.5	13275.9	3096.46
APHP	MADHP	MADLP	2369.85	2376.14	12412.3	11921.7	12712.9	6272.59	1883.42	2670.01	6276.85
APHP	MADHP	OH	3918.36	3979.12	8303.38	4397.39	12712.9	6211.41	83.9793	8322.11	6276.55
APHP	MADHP	OL	3630.69	3477.72	9520.23	6641.52	12712.1	6433.72	608.109	6818.21	6274.96
APHP	MADHP	TACHP	4761.52	7646.91	4003.22	10861.9	12712.9	3374.7	14503.4	13469.2	6276.11
APHP	MADHP	TACLP	4942.28	7614.29	3961.14	15329.4	12712.6	3581.95	18981.1	13691.5	6276.22
APHP	MADLP	OH	3936.28	3990.75	8229.61	4397.39	11922.4	6209.8	165.334	7629.5	6270.57
APHP	MADLP	OL	3635.78	3476.52	9472.38	6641.52	11921.2	6433.65	648.039	6085.6	6271.96
APHP	MADLP	TACHP	4784.9	7664.01	3975.92	10873.9	11923.8	3370.16	14559	12740.6	6271.46
APHP	MADLP	TACLP	4971.06	7636.78	3930.36	15331.6	11926.3	3579.95	19036.4	12974.2	6272.3
APHP	OH	OL	4178.62	3964.89	8168.64	6641.52	4397.39	6435.86	2432.22	403.87	6212.83
APHP	OH	TACHP	4749.55	7574.18	4080.34	10869.6	4397.39	3372.4	14359.7	5060.16	6213.01
APHP	OH	TACLP	4944.82	7556.06	4029.72	15330.8	4397.39	3579.2	18857.4	5305.34	6212.1
APHP	OL	TACHP	4731.96	7770.33	4017.11	10873.6	6641.52	3368.08	14625.2	7352.13	6432.69
APHP	OL	TACLP	4891.7	7716.68	3984.34	15328.4	6641.52	3583.7	19061.6	7541.66	6438.55
APHP	TACHP	TACLP	1615.85	1402.46	12720.4	15330.2	10867.3	3580.1	4014.28	-256.089	3372.54
APLP	GH	GL	2727.31	2500.48	9122.6	13274.1	5933.33	5846.52	6652.74	-462.666	5629.21
APLP	GH	MADHP	8583.41	3984.91	3933.5	12859	5933.33	10232.2	12903.5	10590.1	5628.76
APLP	GH	MADLP	8556.94	3970.91	3974.41	12068.5	5934.33	10225.4	12061.5	10521.6	5632.75
APLP	GH	OH	8502.95	3975.5	3985.84	4534.46	5932.78	10159.1	4522.55	10449	5627.25
APLP	GH	OL	8675.29	3908.45	4000.07	6802.94	5934.33	10401.2	6710.99	10607.9	5628.64
APLP	GH	TACHP	5741.63	4623.7	5114.09	10418.7	5933.33	6747.53	9918.78	6565.05	5625.78
APLP	GH	TACLP	5871.87	4606.69	5114.75	14815.2	5933.33	6895.41	14309.2	6693.92	5630.12
APLP	GL	MADHP	8616.71	4245.04	3820.66	12859	13274.1	10232.4	13277.1	18069.8	5846.31
APLP	GL	MADLP	8594.97	4235.77	3864.36	12064.6	13274.1	10222.3	12433.4	18005.3	5846.47
APLP	GL	OH	8552.79	4252.18	3897.57	4534.46	13274.1	10156.6	4892.04	17929.9	5845.89
APLP	GL	OL	8665.87	4125.87	3972.74	6802.94	13274.1	10402.2	6950.34	17967.4	5845.39
APLP	GL	TACHP	5515.48	4624.38	5363.69	10422.7	13274.1	6748.72	9674.68	13425.9	5846.14
APLP	GL	TACLP	5531.49	4493.14	5530.11	14815.1	13274.1	6897.91	13781	13275.9	5850.89
APLP	MADHP	MADLP	2349.5	2361.97	12538.3	12068.9	12858.6	10225	1886.83	2669.91	10233.2
APLP	MADHP	OH	3884.02	3955.07	8415.38	4534.46	12858.6	10157.8	83.9793	8321.73	10229
