APHP	APLP	GH	11036.6	7084.18	10933.9	12605	3839.43	2202.15	8751.24	3954.39	-1763.8
APHP	APLP	GL	10884.4	6974.66	11191.7	26679.3	3841.55	2154.38	22465.8	3549.9	-1760.11
APHP	APLP	MADHP	17696.2	7751.84	6658.39	24607.4	3840.46	8195.19	25696.1	14883.5	-1761.74
APHP	APLP	MADLP	17724.7	7752.02	6665.92	22975	3839.51	8223.17	24066.8	14905.3	-1763.13
APHP	APLP	OH	17772.4	7673.93	6740	10029	3843.09	8354.87	10967	14880.8	-1762.49
APHP	APLP	OL	17814.5	7732.3	6663.7	12486.6	3840.99	8332.52	13549.7	15000.6	-1760.71
APHP	APLP	TACHP	12286.2	7469.55	9431.07	21095.2	3843.32	3044.89	19138.4	6713.73	-1763.03
APHP	APLP	TACLP	12344.4	7473.11	9374	28439.1	3840.36	3102.52	26538.9	6824.06	-1761.35
APHP	GH	GL	4831.66	4874.31	18980.2	26680.2	12604.9	2152.57	12576.8	-1551.94	2206.7
APHP	GH	MADHP	14766.5	8774.6	7939.12	24607.4	12605.7	8193.55	25432	19416.8	2205.24
APHP	GH	MADLP	14784.6	8764.37	7956.41	22975.7	12605	8227.07	23785.3	19421.3	2207.32
APHP	GH	OH	14860.5	8714.48	8058.21	10029	12603.7	8356.44	10682.1	19398.2	2204.72
APHP	GH	OL	14893.7	8763.92	7970.38	12487	12604.1	8334.87	13279.3	19517	2207.11
APHP	GH	TACHP	9464.66	8600.43	11394.9	21092.4	12604.7	3044.25	18299.9	10655.4	2205.57
APHP	GH	TACLP	9544.3	8625.38	11269.4	28436.3	12604.6	3099.77	25792.4	10857.1	2201.67
APHP	GL	MADHP	14853.1	8818.56	7809.53	24606.5	26680.2	8192.84	25600.4	33718.1	2152.65
APHP	GL	MADLP	14871	8808.08	7841.51	22974.4	26680.2	8220.55	23932.9	33703.9	2149.18
APHP	GL	OH	14943.7	8755.03	7971.83	10030	26680.2	8354.04	10810.2	33648.1	2150.8
APHP	GL	OL	14983.1	8810.68	7857.08	12487.1	26679.2	8333.51	13439.4	33801.2	2151.99
APHP	GL	TACHP	9369.38	8462.5	11672.3	21099.2	26679.2	3047.37	17889.8	24378.2	2153.32
APHP	GL	TACLP	9431.68	8470.11	11569.5	28440.7	26680.2	3101.14	25343.4	24543.7	2151.38
APHP	MADHP	MADLP	4207.09	4178.72	24610.3	22975.6	24607.3	8223.91	2537.39	4186.05	8193.2
APHP	MADHP	OH	7413.16	7259.01	16743.5	10030	24607.4	8357.83	542.136	15264.6	8195.09
APHP	MADHP	OL	6610.24	6472.37	18627.8	12487.1	24607.4	8332.33	321.214	12578.2	8192.49
APHP	MADHP	TACHP	9745.67	14873.3	7378.01	21090.1	24607.4	3045.23	28587.2	26965.5	8193.77
