0.0991201,0.0868231,-0.102956,0.0425138,-0.018944,-0.174004,0.114876,0.0706788,0.113655,0.0212185,-0.0786133,-0.253231,0.188433,0.0174524,-0.0348695,-0.0363642,0.161475,0.320451,0.191954,0.125722	-0.576007,-0.577696,-0.64089,-0.638993,-0.640378,-0.817532,-0.681917,-0.6214,-0.81489,-0.625259,-0.790351,-0.770458,-0.769867,-0.706498,-0.760918,-0.582248,-0.306017,-0.367755,-0.584835,-0.638111	0.638663,0.632781,0.575937,0.663483,0.629065,0.750255,0.73891,0.662962,0.849836,0.638013,0.758889,0.642601,0.836893,0.715133,0.745838,0.557692,0.445479,0.615653,0.698387,0.707105
0.111284,0.198404,0.11142,0.0726609,0.0145574,-0.291291,0.172113,0.0653888,0.0437728,0.00967564,-0.0864241,-0.258927,0.355246,0.0421581,-0.049722,-0.0747745,0.20068,0.303069,0.184854,0.0616387	-0.593537,-0.515954,-0.508128,-0.622123,-0.609584,-0.876827,-0.670954,-0.624163,-0.835261,-0.689767,-0.788275,-0.771266,-0.764747,-0.716161,-0.749735,-0.564975,-0.228094,-0.363128,-0.606233,-0.643654	0.661151,0.648022,0.586352,0.664735,0.618652,0.78639,0.755788,0.662513,0.848028,0.694806,0.75316,0.640185,0.880724,0.736095,0.727119,0.511823,0.410006,0.600149,0.711368,0.678379
0.0859008,0.0128678,-0.125493,-0.0866849,-0.0298977,0.0147299,0.297169,-0.162707,-0.067053,-0.119429,-0.0383042,-0.0163562,-0.13549,-0.0895905,-0.210533,0.148142,-0.0203676,0.0133002,-0.164001,-0.112224	-0.759598,-0.716517,-0.816095,-0.874322,-0.786477,-0.848276,-0.798884,-0.892053,-0.875927,-0.891767,-0.881938,-0.76601,-0.857638,-0.805083,-0.867384,-0.75203,-0.704613,-0.677558,-0.768004,-0.700368	0.793709,0.722722,0.769399,0.852228,0.774798,0.852356,0.885769,0.853179,0.859346,0.864399,0.87313,0.759166,0.817095,0.771111,0.803599,0.809939,0.694208,0.684688,0.691042,0.638314
0.125033,0.0372583,-0.0817788,-0.0776291,0.0127404,0.00764632,0.268913,-0.14621,-0.0814067,-0.102018,0.0896908,-0.0119386,-0.135341,-0.0941892,-0.0922926,0.151761,-0.0269896,-0.0438625,-0.117967,-0.0937448	-0.785201,-0.693258,-0.805317,-0.877923,-0.780849,-0.850141,-0.803239,-0.901896,-0.854705,-0.896851,-0.891617,-0.772697,-0.864105,-0.81113,-0.84468,-0.741339,-0.714347,-0.694295,-0.752915,-0.691578	0.82886,0.712123,0.774549,0.858825,0.785772,0.852248,0.881703,0.870471,0.831127,0.87488,0.908644,0.767841,0.82528,0.776246,0.816001,0.802782,0.70087,0.670862,0.696841,0.639279
-0.0435995,0.0150509,-0.0889039,-0.0567455,-0.0539384,-0.0366288,0.150243,-0.141605,-0.015206,0.0321477,0.0239344,-0.00343683,-0.138208,-0.138166,-0.0638823,0.0846535,-0.0235085,0.00939762,-0.0856239,0.00983817	-0.796039,-0.760934,-0.771336,-0.851356,-0.762797,-0.850563,-0.832325,-0.882411,-0.853955,-0.850363,-0.8786,-0.781727,-0.858578,-0.825264,-0.832732,-0.737088,-0.738098,-0.653381,-0.764284,-0.654285	0.779493,0.767198,0.732675,0.834947,0.739276,0.840108,0.873354,0.846591,0.849784,0.859027,0.883946,0.780387,0.817359,0.775526,0.812048,0.773478,0.727208,0.658733,0.726182,0.659876
-0.0802664,0.0402089,-0.0719521,-0.0624635,-0.108739,0.0390945,0.0805339,-0.124246,-0.00688063,-0.0403647,0.0183479,0.0785985,-0.142075,-0.146982,-0.147069,0.105008,-0.0151943,0.027496,-0.0790597,-0.0413525	-0.820224,-0.739668,-0.789272,-0.844019,-0.824456,-0.845191,-0.853784,-0.875126,-0.86736,-0.867381,-0.893844,-0.76278,-0.854345,-0.827216,-0.845533,-0.747596,-0.710267,-0.665277,-0.749136,-0.691036	0.792107,0.757352,0.760509,0.825053,0.786201,0.856002,0.874209,0.842484,0.865646,0.857022,0.897473,0.793789,0.81067,0.774388,0.797654,0.790544,0.702655,0.680328,0.71226,0.668795
0.430509,0.108989,-0.0339835,0.133895,0.262182,0.172217,0.0887762,-0.0823318,-0.0787834,-0.0865223,-0.195715,-0.137547,0.205006,-0.000717756,0.0280651,-0.134528,0.1383,0.163323,0.197771,0.0917579	-0.229276,-0.62589,-0.499142,-0.547734,-0.42766,-0.426814,-0.574324,-0.600098,-0.773638,-0.623005,-0.781007,-0.716288,-0.770461,-0.651754,-0.75384,-0.681789,-0.379589,-0.440029,-0.614964,-0.75613	0.600512,0.68795,0.473185,0.635055,0.620292,0.558015,0.630932,0.544677,0.739954,0.567048,0.690899,0.641992,0.842409,0.651341,0.765706,0.602525,0.492057,0.562898,0.724607,0.792877
0.448107,0.119755,-0.0750425,0.133187,0.262159,0.151855,0.0887762,-0.0905127,-0.0787222,-0.0766766,-0.175292,-0.173554,0.203207,0.00676603,-0.0105157,-0.127162,0.14152,0.146479,0.213164,-0.000825456	-0.183212,-0.591195,-0.611333,-0.430226,-0.40941,-0.508779,-0.574324,-0.608024,-0.750923,-0.643333,-0.756884,-0.739858,-0.779791,-0.6611,-0.747457,-0.670651,-0.452938,-0.431429,-0.603266,-0.766452	0.583421,0.663944,0.562076,0.532879,0.606476,0.613254,0.630932,0.54765,0.714434,0.596059,0.670558,0.649733,0.84854,0.664892,0.742779,0.594159,0.558649,0.543557,0.723404,0.766111
0.886219,0.435592,0.624658,0.644286,0.735817,0.640276,0.838945,0.900561,0.687162,0.635717,0.719812,0.870892,0.700976,0.81461,0.759199,0.74547,0.824209,0.895547,0.932954,0.779137	0.788105,0.428702,0.643039,0.758544,0.762094,0.293082,0.848638,0.86814,0.623083,0.460013,0.713559,0.908039,0.533216,0.791556,0.799514,0.877798,0.914523,0.923812,0.882187,0.805418	0.325346,0.00847181,-0.0307209,-0.223475,-0.0598222,0.427396,-0.0336525,0.148595,0.112058,0.248323,0.0128572,-0.177569,0.26789,0.0649053,-0.10258,-0.382863,-0.366767,-0.163683,0.286884,-0.070561
-0.063997,-0.0936632,0.26033,0.0530833,0.101106,-0.152842,-0.193299,-0.0835554,-0.198707,0.267133,0.0117866,-0.352005,-0.13529,-0.120646,-0.0597985,-0.202482,0.0278954,-0.00499845,-0.159668,0.00485427	-0.414894,-0.353834,-0.175354,-0.602164,-0.28433,-0.400923,-0.586023,-0.614924,-0.49256,-0.516188,-0.511816,-0.466779,-0.255572,-0.411236,-0.406836,-0.593022,-0.420534,-0.393226,-0.296693,-0.0615668	0.360468,0.269089,0.416663,0.634951,0.374666,0.264275,0.442894,0.560149,0.325734,0.688397,0.520463,0.137341,0.12459,0.305759,0.355691,0.443834,0.44323,0.388992,0.143839,0.0664012
