0.196013,0.0960337,0.0981448,0.139668,0.00745831,0.116344,0.11764,0.111159,0.24123,0.23666,0.0255457,0.179787,-0.011849,0.0104844,0.0517449,-0.0498125,-0.00821405,-0.120759,-0.284287,-0.235742	-0.378985,-0.297333,-0.462784,-0.409739,-0.338579,-0.13827,-0.111209,-0.0776724,-0.023379,-0.0318194,-0.169903,-0.0668454,-0.224572,-0.331676,-0.263025,-0.224637,-0.420272,-0.339421,-0.644053,-0.516056	0.535237,0.382446,0.536558,0.519667,0.345165,0.250583,0.225894,0.187215,0.263125,0.266473,0.194604,0.243704,0.213291,0.340974,0.310543,0.176803,0.413486,0.228008,0.440402,0.319139
0.204229,0.0770515,0.113452,0.120756,-0.00177792,0.152545,0.115176,0.109366,0.275807,0.252529,-0.0207424,0.202105,0.0161617,-0.00427237,0.062093,-0.0692766,0.0510409,-0.106259,-0.21244,-0.262556	-0.36146,-0.324292,-0.44084,-0.3998,-0.350467,-0.0817422,-0.110601,-0.0464346,-0.0155971,-0.00958806,-0.168607,-0.0711212,-0.209417,-0.34463,-0.268949,-0.232585,-0.309156,-0.283949,-0.59069,-0.606797	0.5268,0.391559,0.52789,0.496582,0.348907,0.231402,0.222937,0.155013,0.290156,0.261484,0.148383,0.269354,0.224818,0.34086,0.325604,0.165983,0.354602,0.183218,0.432526,0.409478
0.000426806,-0.0132487,-0.0705314,-0.0447297,-0.115571,-0.0493153,-0.0574787,-0.0657857,-0.0185313,-0.0773101,-0.105816,-0.0934125,-0.0509012,-0.113111,-0.0526667,-0.0498568,0.0246794,-0.0757013,0.265893,0.383875	-0.67885,-0.504057,-0.667894,-0.687296,-0.550912,-0.473894,-0.496801,-0.38462,-0.375669,-0.492929,-0.454316,-0.487185,-0.553011,-0.552392,-0.539618,-0.456287,-0.537211,-0.487552,-0.293458,0.202885	0.67908,0.494108,0.626894,0.662947,0.464944,0.434739,0.452236,0.327111,0.359642,0.432085,0.366101,0.412547,0.516653,0.468557,0.501196,0.415892,0.554538,0.427634,0.518865,0.196277
0.00347036,-0.0108044,-0.0647624,-0.0442506,-0.117628,-0.0610912,-0.0715791,-0.0640179,-0.0309628,-0.0846068,-0.113543,-0.0994937,-0.0567016,-0.0949471,-0.0431802,-0.0479872,0.0137578,-0.0859994,0.258278,0.323079	-0.68364,-0.499778,-0.662421,-0.687895,-0.558107,-0.477159,-0.505764,-0.383875,-0.404366,-0.49138,-0.468073,-0.478444,-0.560678,-0.543315,-0.529319,-0.453787,-0.546416,-0.488023,-0.370708,-0.0545325	0.685484,0.491628,0.624448,0.663852,0.471428,0.428561,0.450494,0.327916,0.378138,0.424418,0.37443,0.397891,0.520524,0.472756,0.49751,0.414833,0.555995,0.419635,0.574025,0.371074
0.00837416,-0.0109855,-0.0472035,-0.0285225,-0.0612117,-0.0557106,-0.061903,-0.0684218,-0.0176727,-0.0627001,-0.0917389,-0.0908297,-0.0685782,-0.0879512,-0.0320529,-0.00220947,-0.00093088,-0.0663278,0.307042,0.319845	-0.662394,-0.507457,-0.673126,-0.678264,-0.517703,-0.471416,-0.489142,-0.397247,-0.406212,-0.459764,-0.442299,-0.47029,-0.568164,-0.527237,-0.514424,-0.421408,-0.540716,-0.467542,-0.308507,-0.119122	0.667068,0.499254,0.646463,0.662559,0.471431,0.426918,0.440579,0.338013,0.391349,0.40885,0.365386,0.396393,0.519841,0.460646,0.490458,0.419589,0.540057,0.414055,0.562286,0.422856
0.00719734,-0.0201045,-0.0641893,-0.040627,-0.0859706,-0.0787852,-0.0678423,-0.0771285,-0.02914,-0.0718832,-0.100808,-0.0954422,-0.0709341,-0.0979823,-0.0498101,-0.0185688,-0.0116886,-0.0690745,0.360998,0.364226	-0.67301,-0.502835,-0.675345,-0.687056,-0.52637,-0.482907,-0.483124,-0.401742,-0.404229,-0.472573,-0.461383,-0.481881,-0.566852,-0.531456,-0.531559,-0.430478,-0.550812,-0.463751,-0.231444,0.041443	0.676928,0.48766,0.63885,0.664991,0.461273,0.420105,0.429354,0.334993,0.37956,0.414779,0.378164,0.405068,0.516693,0.457286,0.494851,0.415228,0.542617,0.407738,0.54676,0.32773
0.152842,0.0483387,0.083017,0.110879,0.0300282,0.0436871,0.0706903,0.0429021,0.0670206,0.0671848,0.0283028,0.174111,0.105527,0.132546,0.0220684,0.0418415,-0.00865192,-0.149051,-0.133841,-0.165772	-0.403737,-0.307533,-0.467543,-0.430275,-0.353968,-0.228984,-0.186851,-0.148851,-0.17174,-0.184709,-0.211585,-0.134374,-0.188901,-0.305102,-0.307912,-0.217673,-0.444878,-0.320177,-0.546675,-0.683213	0.52423,0.350659,0.529989,0.516512,0.379958,0.269971,0.254184,0.190536,0.236043,0.248807,0.23846,0.301432,0.288674,0.420637,0.327753,0.257173,0.437911,0.179702,0.445424,0.58353
0.160568,0.0227822,0.0860646,0.0866426,0.0119534,0.0402382,0.0665743,0.0476601,0.0538833,0.0781332,0.0174651,0.169986,0.098624,0.134782,0.0434198,0.0650604,-0.0191125,-0.149948,-0.197468,-0.147708	-0.400269,-0.340339,-0.458069,-0.448811,-0.366689,-0.233877,-0.188673,-0.170731,-0.198415,-0.185829,-0.227547,-0.141017,-0.201707,-0.296746,-0.282038,-0.209139,-0.441911,-0.330142,-0.611704,-0.68417	0.526968,0.360327,0.523495,0.515411,0.376989,0.271559,0.252081,0.216629,0.249629,0.260184,0.244042,0.303722,0.294473,0.414932,0.32152,0.270519,0.4264,0.189578,0.471147,0.59677
0.765183,0.684684,0.686585,0.697168,0.725184,0.783511,0.789136,0.663328,0.689619,0.793739,0.621195,0.712647,0.666333,0.684223,0.622383,0.663905,0.356685,0.525319,0.482645,0.512984	0.805232,0.664081,0.720322,0.736895,0.711556,0.825987,0.791538,0.704789,0.661341,0.81052,0.688886,0.67907,0.653031,0.673713,0.598531,0.675154,0.50493,0.608852,0.531776,0.30904	-0.104334,0.0377822,-0.0667475,-0.0817001,0.0281572,-0.120386,-0.00640007,-0.077862,0.0519891,-0.0470528,-0.118326,0.0650639,0.0235484,0.0194976,0.0380124,-0.0203878,-0.180809,-0.122814,-0.0660937,0.242367
-0.112336,-0.0027013,-0.0722448,-0.0125486,0.0107509,-0.103955,-0.0910427,-0.0570515,-0.0758769,-0.00525922,0.0290189,-0.0910519,-0.0967668,-0.0653609,-0.0881701,0.0498453,-0.0658117,0.082185,-0.46209,-0.473023	-0.46087,-0.197056,-0.297218,-0.365241,-0.203093,-0.345923,-0.37621,-0.239973,-0.248194,-0.269835,-0.207855,-0.332743,-0.45355,-0.264199,-0.356617,-0.250086,-0.260809,-0.191368,-0.419725,-0.255789	0.367564,0.194459,0.22991,0.354316,0.213378,0.250994,0.295281,0.18546,0.175625,0.264952,0.235454,0.249242,0.373161,0.202332,0.277162,0.296239,0.198403,0.269317,-0.0525586,-0.247135
-0.108565,-0.00375682,-0.0581768,-0.0156665,0.0296977,-0.0838593,-0.0839478,-0.0494097,-0.0653452,-0.0161016,0.063702,-0.0793485,-0.0967288,-0.0488303,-0.0898758,0.0200602,-0.073739,0.106417,-0.384249,-0.36905	-0.466481,-0.192373,-0.285634,-0.366998,-0.197275,-0.324316,-0.372529,-0.234581,-0.26475,-0.270022,-0.191721,-0.30682,-0.459861,-0.248541,-0.350276,-0.270101,-0.276097,-0.163706,-0.397177,-0.265632	0.377009,0.188753,0.231301,0.353363,0.225651,0.247179,0.297897,0.187343,0.202915,0.255029,0.252342,0.233147,0.380037,0.202165,0.268864,0.288598,0.206563,0.265497,0.0152572,-0.114657
-0.0681391,-0.000182625,-0.0321087,-0.0617257,0.0313683,-0.0376543,-0.0853381,-0.0270128,-0.0306084,-0.0421584,0.0728814,-0.0460918,-0.0830873,-0.0360293,-0.0863764,0.0400515,-0.0321299,0.0766166,-0.377763,-0.32442	-0.40893,-0.207348,-0.293433,-0.386516,-0.173789,-0.286704,-0.362109,-0.227848,-0.247911,-0.262587,-0.168815,-0.278376,-0.449558,-0.218248,-0.334051,-0.24823,-0.223267,-0.172169,-0.362883,-0.271748	0.350559,0.207173,0.26381,0.332729,0.204044,0.251767,0.285597,0.202079,0.218964,0.222896,0.238759,0.235303,0.38069,0.183663,0.255034,0.285443,0.192519,0.245547,-0.017244,-0.0577651
-0.083453,-0.00707876,-0.0677173,-0.0637416,0.0118777,-0.0658132,-0.106119,-0.0345394,-0.0639691,-0.0348709,0.0740439,-0.0758516,-0.0822189,-0.0345094,-0.0967293,0.0517114,-0.037432,0.0854889,-0.42398,-0.37982	-0.4332,-0.199534,-0.314306,-0.395384,-0.183441,-0.306285,-0.364336,-0.233281,-0.264886,-0.266713,-0.188481,-0.313006,-0.447953,-0.217705,-0.355036,-0.237017,-0.234967,-0.157293,-0.378183,-0.23323	0.362865,0.192727,0.251951,0.340216,0.194894,0.245419,0.268603,0.200356,0.20438,0.234018,0.258911,0.242921,0.379719,0.184583,0.267493,0.285232,0.199288,0.239561,-0.0545427,-0.160838
0.15123,0.0621122,0.149911,0.0851851,0.119779,0.35735,0.14786,0.213183,0.0847548,0.0365179,0.0757471,0.158959,0.199341,0.242351,0.140521,0.224004,0.203899,0.430129,0.288005,0.416963	0.131976,0.0947607,0.170816,0.0648756,0.070194,0.308022,0.0977304,0.19895,0.0786307,0.0330142,0.0266028,0.0940893,0.130144,0.162614,0.106276,0.134812,0.168455,0.50499,0.37969,-0.107022	0.0196454,-0.0328418,-0.0214545,0.0204224,0.0500051,0.0554285,0.050865,0.0148637,0.00616519,0.00350788,0.0492435,0.0658545,0.0710408,0.0830083,0.0347637,0.0919696,0.036705,-0.0956348,-0.102943,0.501602
0.155436,0.0626728,0.143799,0.0977123,0.0761443,0.375867,0.142908,0.210512,0.081036,0.0159467,0.0976039,0.192415,0.216969,0.253267,0.13503,0.22159,0.198567,0.446862,0.457864,0.489208	0.13629,0.069207,0.178422,0.0699669,0.0293946,0.319027,0.0912949,0.162433,0.0540241,0.00258562,0.0363926,0.121057,0.137337,0.180844,0.119669,0.117452,0.177994,0.506163,0.471167,-0.0692161	0.0195607,-0.00656263,-0.0355344,0.0279364,0.0468545,0.0645846,0.0522955,0.0497814,0.0271307,0.0133616,0.0614295,0.0730599,0.0820777,0.0759001,0.0156139,0.106922,0.0213274,-0.0766353,-0.0169626,0.540135
-0.12541,-0.0389882,-0.100139,0.00858579,0.00126605,-0.103721,-0.134647,0.0106457,-0.0782278,-0.0537237,0.0961202,-0.112119,-0.0952272,-0.0537166,-0.0584657,0.060624,0.00527925,0.0500967,-0.437507,-0.600724	-0.486413,-0.216821,-0.334408,-0.363142,-0.202886,-0.368286,-0.405299,-0.208201,-0.233913,-0.318714,-0.196105,-0.328873,-0.447017,-0.246647,-0.320218,-0.248864,-0.299193,-0.268302,-0.41548,-0.32019	0.384456,0.179349,0.242386,0.370572,0.2041,0.275073,0.286275,0.218363,0.158587,0.269606,0.286818,0.225053,0.367431,0.195521,0.266746,0.304888,0.303992,0.314175,-0.0269196,-0.347344
-0.113822,-0.0406157,-0.0832747,0.0162697,0.0216783,-0.0875193,-0.115181,0.0061735,-0.0680689,-0.0597899,0.130815,-0.11431,-0.0888294,-0.0471377,-0.0756481,0.0154896,-0.0221255,0.0494016,-0.404246,-0.530066	-0.487688,-0.212806,-0.321761,-0.358366,-0.195378,-0.349891,-0.393475,-0.21298,-0.251423,-0.316897,-0.181884,-0.312939,-0.44957,-0.239508,-0.324555,-0.280146,-0.323911,-0.260544,-0.438253,-0.334122	0.395839,0.173692,0.245053,0.372464,0.216141,0.27066,0.291505,0.218865,0.186547,0.262073,0.305431,0.205998,0.375746,0.194567,0.255172,0.294358,0.303964,0.306007,0.0413291,-0.238116
-0.0594532,-0.0291185,-0.0674553,-0.0494014,0.0197481,-0.0412836,-0.107037,0.0136667,-0.0324676,-0.078066,0.127739,-0.0737256,-0.0661322,-0.0222112,-0.0673415,0.113332,0.0149446,0.0452869,-0.360884,-0.48381	-0.421929,-0.220982,-0.335895,-0.393775,-0.174811,-0.313205,-0.378253,-0.219448,-0.232679,-0.304251,-0.170184,-0.27901,-0.435125,-0.198102,-0.304818,-0.19863,-0.281038,-0.24928,-0.369697,-0.322707	0.371803,0.193106,0.274663,0.351206,0.19389,0.275484,0.282661,0.232417,0.201736,0.231688,0.291584,0.209596,0.379926,0.176668,0.242453,0.305094,0.294745,0.291279,0.0101691,-0.190909
-0.0778183,-0.0438784,-0.108427,-0.0482944,0.0173714,-0.0761739,-0.143221,0.0213705,-0.05565,-0.0779279,0.136218,-0.0947782,-0.0749739,-0.0272623,-0.0931189,0.107073,0.0187589,0.0488221,-0.414394,-0.538158	-0.447237,-0.219746,-0.360115,-0.399154,-0.169427,-0.337321,-0.391267,-0.212145,-0.242068,-0.313751,-0.182968,-0.308056,-0.438895,-0.203404,-0.33765,-0.20075,-0.282922,-0.239969,-0.390979,-0.307696	0.382739,0.17758,0.261915,0.357756,0.18625,0.268034,0.262772,0.232462,0.188964,0.241734,0.311424,0.219692,0.376304,0.177124,0.252469,0.301345,0.300089,0.285446,-0.0279427,-0.276197
0.157744,0.0519235,0.195654,0.16303,0.0943516,0.422371,0.129344,0.290008,-0.00629689,-0.0126526,0.0816461,0.19774,0.0843502,0.189466,0.0634532,0.171087,0.191538,0.523727,0.320386,0.324863	0.10978,0.100071,0.190107,0.113212,0.0557452,0.334391,0.0787875,0.239131,0.0091496,-0.0285799,-0.0190116,0.161388,0.0303672,0.12296,0.0497121,0.0772676,0.029149,0.518476,0.362201,-0.0266034	0.0488092,-0.0483993,0.0057609,0.0507554,0.0388106,0.102451,0.0510772,0.0546681,-0.0154456,0.0159331,0.100502,0.0375504,0.0541217,0.0680927,0.0137846,0.0950765,0.163301,0.00720803,-0.0473049,0.348454
0.167835,0.039916,0.187617,0.18209,0.0631602,0.448287,0.122076,0.28527,-0.0358197,-0.00745094,0.115744,0.241543,0.106383,0.212826,0.0586408,0.156199,0.221498,0.54663,0.364101,0.283735	0.119493,0.061238,0.195933,0.124157,0.0267227,0.352174,0.0701482,0.20154,-0.0404584,-0.0333805,0.00208537,0.198887,0.0424504,0.152765,0.0630757,0.0495306,0.0721337,0.523709,0.326687,-0.0855805	0.0493318,-0.0213743,-0.00863306,0.0592732,0.036499,0.114131,0.0523765,0.0888375,0.00464542,0.025936,0.113686,0.0448083,0.0642223,0.0620793,-0.00445139,0.1075,0.15179,0.032115,0.042465,0.36056
0.725039,0.720932,0.741249,0.71145,0.81178,0.692044,0.62689,0.738382,0.70003,0.736936,0.741779,0.679699,0.627829,0.65353,0.589173,0.642166,0.531004,0.670596,0.740582,0.643832	0.718938,0.730366,0.738353,0.715736,0.800683,0.701119,0.619156,0.73677,0.664126,0.751956,0.72991,0.712864,0.613919,0.660194,0.597764,0.638806,0.513317,0.677052,0.620782,0.391791	0.0127433,-0.0199274,0.0063973,-0.00873304,0.0317027,-0.0176295,0.01264,0.00353452,0.0670981,-0.0336872,0.0258813,-0.06434,0.0226335,-0.0117223,-0.0132601,0.00569619,0.0243147,-0.0118248,0.221746,0.337065
