0.136578,0.114101,0.109169,0.282233,0.39171,0.185429,0.240129,0.212331,0.18583,0.24582,0.234342,0.190954,0.150402,0.19934,0.159757,0.100681,0.00114569,0.0865717,0.166396,0.180988	0.124666,0.124001,0.0607397,0.266864,0.393818,0.222613,0.183643,0.0776651,0.139991,0.240558,0.0988178,0.129831,0.121798,0.168347,0.126836,0.013944,-0.0524892,0.0263811,0.111578,0.160352	0.0121177,-0.0100425,0.0487523,0.0166202,-0.0024933,-0.038785,0.0590919,0.136924,0.0470637,0.00559314,0.138737,0.0626768,0.0291369,0.0320689,0.0336018,0.0868586,0.0536316,0.0603284,0.0558548,0.021253
0.0409812,0.0261562,0.0178087,0.0390673,0.317581,0.0835202,-0.0183309,0.0131984,0.249702,0.236121,0.0326626,0.168928,0.0419549,0.177763,0.0372208,0.0437185,-0.0590807,-0.0286992,0.0416056,0.101263	-0.0074358,0.132556,0.116695,0.0199951,0.38531,0.133016,0.0251034,-0.202205,0.154264,0.30305,0.00603439,0.0314398,-0.0556117,0.107702,-0.0436745,0.0593186,0.0703007,-0.111101,-0.0464271,0.164616	0.0484023,-0.10677,-0.0990921,0.0190871,-0.0771732,-0.0500517,-0.0434143,0.21483,0.0992617,-0.0720865,0.0266335,0.138223,0.0973395,0.0714292,0.080764,-0.0156406,-0.128846,0.0826654,0.087863,-0.0644263
-0.0471048,-0.0858179,-0.0695497,-0.0629738,-0.0626006,0.000622734,-0.0108862,-0.0579182,-0.141568,0.062523,-0.0760909,-0.0355082,-0.033345,0.102705,0.033104,-0.0227674,0.00634466,0.0513876,0.0517961,0.0306882	-0.0551763,-0.277777,-0.0272707,-0.0602793,-0.0340511,-0.101434,-0.0997221,-0.107944,-0.119929,-0.0976169,-0.0422796,-0.0494374,-0.31344,-0.00849731,-0.110435,-0.121271,-0.22337,-0.15112,-0.155192,-0.0012411	0.00809259,0.196647,-0.0423593,-0.00270475,-0.0286105,0.10205,0.0889324,0.050341,-0.0220128,0.159168,-0.0339204,0.0139537,0.283053,0.111106,0.143016,0.0987766,0.229389,0.200947,0.205337,0.031928
-0.0274839,-0.0647829,-0.0731837,-0.0846415,-0.0794545,0.0177005,-0.152626,-0.0797804,-0.158532,0.0761335,-0.0141288,-0.0518299,0.035934,0.0579331,-0.0997133,-0.00859867,0.0038392,-0.00660429,0.0233853,0.0400316	-0.0106872,-0.262734,-0.0715176,-0.0939738,-0.10288,-0.0744933,-0.373286,-0.0837593,-0.123449,-0.0223313,0.0289139,-0.0308393,-0.121834,-0.102742,-0.159829,-0.0347092,-0.191519,-0.18731,0.0203949,0.0408987	-0.0168016,0.201379,-0.00167483,0.0094071,0.0236191,0.0920724,0.233991,0.00400563,-0.035783,0.0982977,-0.0430252,-0.0210242,0.15708,0.159725,0.0610893,0.0261184,0.195215,0.18093,0.00299192,-0.000868556
-0.0331338,-0.00504039,-0.0543677,-0.00279755,-0.0233243,0.00493286,-0.0381795,-0.0857066,-0.092125,0.0570853,-0.0442531,-0.0264972,0.0272637,0.0858711,0.0465946,-0.0156837,-0.00571202,-0.0576046,0.0281492,0.020619	-0.0536921,-0.132832,-0.050787,-0.0471985,-0.0310836,-0.0515032,-0.239873,-0.169271,-0.0906503,-0.14345,-0.0700724,-0.120542,-0.213717,-0.0517963,-0.0735659,-0.061347,-0.151201,-0.206931,-0.0592491,-0.0148676	0.020595,0.127877,-0.00359053,0.0444068,0.00776489,0.0564217,0.203558,0.0847948,-0.00148714,0.198906,0.0258996,0.0943463,0.239585,0.137058,0.11975,0.0457073,0.145614,0.151128,0.0872527,0.0354757
0.114652,-0.0331577,-0.053225,0.0617387,0.0814005,0.0304541,-0.0990979,-0.0181721,-0.0767017,0.0283422,-0.040467,-0.0463953,0.0360082,0.069375,0.0191297,0.0769045,-0.0438768,-0.0269896,0.0382537,0.0542606	-0.0722013,-0.134161,-0.13576,0.0340671,0.013895,-0.00884754,-0.295884,-0.176861,-0.0765894,-0.135658,-0.161862,-0.17357,-0.194666,-0.113561,-0.101922,-0.0884424,-0.147263,-0.192347,0.0181623,-0.0307733	0.185319,0.101455,0.0831361,0.0277299,0.0675819,0.0392911,0.20273,0.159201,-0.000112962,0.163372,0.122195,0.128207,0.229068,0.181506,0.120816,0.16423,0.104058,0.16622,0.0201054,0.0848921
0.0686346,0.0423423,0.00438891,0.117853,0.0704207,0.0789457,-0.0136242,-0.124811,-0.165334,0.0634174,-0.124888,0.0261395,0.0384142,0.0306211,0.138777,-0.0737472,-0.0690294,-0.0190235,0.0750283,0.0600297	0.0419143,0.00371061,-0.0339444,0.0938422,0.014186,0.07605,-0.122481,-0.199344,-0.117239,-0.0523211,-0.0553469,-0.0322122,-0.216453,-0.0989721,0.0814922,-0.131305,-0.0741774,-0.0762598,-0.0134258,0.0220407	0.0267974,0.0386378,0.0383276,0.0242795,0.0562909,0.00291327,0.109039,0.0764356,-0.0490453,0.115356,-0.0700253,0.0583026,0.252766,0.129202,0.0579396,0.0581202,0.00517451,0.0573194,0.0883651,0.0380394
0.119347,-0.0493389,-0.133262,0.057886,0.0536024,0.109454,0.00694256,-0.165911,-0.231619,0.119908,-0.102661,0.0975121,0.0561978,0.00483698,0.125778,-0.0284862,-0.0685553,-0.0510513,0.0876478,0.0630053	0.0242706,-0.0629786,-0.201061,0.0128847,-0.00991151,0.133999,-0.0531138,-0.205291,-0.158179,-0.0752349,-0.135531,-0.148493,-0.064239,-0.133996,-0.0098955,-0.132024,-0.0549573,0.0429637,-0.046922,-0.0425123	0.0953529,0.0136822,0.0696659,0.0450349,0.0634802,-0.0249109,0.0600342,0.0407689,-0.0762331,0.193399,0.033334,0.242493,0.120004,0.138743,0.135505,0.103928,-0.0136494,-0.0938092,0.134019,0.105236
0.112762,0.157766,0.0260869,0.117265,0.421881,0.161387,-0.0492105,-0.00274479,0.317623,0.374824,0.0748666,0.238584,0.11544,0.22731,0.067817,0.0937726,0.102057,0.127427,0.0913349,0.105406	0.0742824,0.257524,0.175269,0.112112,0.487305,0.176154,0.0411915,-0.104238,0.263309,0.450748,0.169918,0.152789,0.0376536,0.185188,0.0159371,0.206202,0.308478,0.099097,0.0518177,0.185837	0.0388045,-0.103983,-0.149867,0.00522262,-0.0823546,-0.0151991,-0.0902191,0.101522,0.0592713,-0.0913595,-0.0962762,0.0890401,0.0781255,0.0439734,0.051936,-0.114646,-0.213131,0.0286928,0.039705,-0.082038
-0.0631677,-0.152274,-0.0956659,-0.0895,-0.0710221,0.0406294,0.00918028,-0.0370862,-0.193357,0.113806,-0.254204,-0.086044,-0.0411412,0.056446,0.0793347,-0.0140884,-0.124182,0.175527,0.119956,0.0282415	-0.0605227,-0.337707,-0.00667679,-0.0742971,-0.0442035,-0.100619,-0.0320353,0.0374232,-0.138949,-0.0483777,-0.119802,-0.0473664,-0.298868,-0.0272064,-0.0405085,-0.0366678,-0.28055,0.00804146,-0.0516507,0.0171982	-0.00265509,0.195486,-0.0890459,-0.0153047,-0.026903,0.140674,0.0412035,-0.0744062,-0.0559095,0.161296,-0.138624,-0.0388359,0.260936,0.0835241,0.119459,0.0225911,0.162012,0.167723,0.17055,0.0110487
