-0.321507,-0.252333,-0.109244,0.014057,0.0154015,-0.119993,-0.0813173,0.0261148,0.539104,0.171337,0.210904,0.186393,0.314747,0.205231,0.157337,-0.00354826,-0.0821226,0.014199,-0.0722338,0.166546	-0.0371962,-0.0625505,-0.035155,-0.0498295,0.00644403,0.0691201,0.0339679,0.0477794,0.402276,-0.533794,-0.111028,-0.0548261,0.00817227,0.0675814,-0.0277378,-0.28292,-0.140769,-0.133759,-0.0569074,-0.130678	-0.287752,-0.192826,-0.0743743,0.0638418,0.00895831,-0.187558,-0.114968,-0.0216917,0.174719,0.646045,0.314566,0.238779,0.307365,0.139585,0.184271,0.279652,0.0593322,0.147677,-0.0153897,0.290893
0.370123,0.329413,0.343747,0.0261743,0.165818,0.559961,0.631842,0.656477,0.768805,0.183917,0.0363585,-0.139759,-0.239369,-0.165134,-0.209615,0.0833507,0.103352,0.0633458,-0.116653,0.256782	0.0362428,0.0567575,0.26805,0.0262577,0.0802864,0.370982,0.469052,0.417474,0.725682,-0.543861,-0.700628,-0.786866,-0.865089,-0.631044,-0.711537,-0.648294,-0.407519,-0.62173,-0.682196,-0.302602	0.33842,0.27785,0.0833796,-8.34548e-05,0.0866857,0.23853,0.231356,0.329234,0.0975426,0.661601,0.718679,0.727063,0.789129,0.520109,0.589906,0.694136,0.490224,0.659117,0.61444,0.519052
-0.567229,-0.512842,-0.417022,-0.0639996,-0.111922,-0.531276,-0.625084,-0.203073,-0.413007,-0.0184764,0.0612256,-0.186764,-0.215146,-0.221797,-0.243029,0.14359,0.269713,0.0495985,-0.0132398,0.0585996	-0.236731,-0.332721,-0.501045,-0.264821,-0.187765,-0.42957,-0.475266,-0.607888,-0.741019,-0.589982,-0.62263,-0.835218,-0.831554,-0.686549,-0.705743,-0.459904,-0.0300459,-0.205737,0.145999,-0.395262	-0.381761,-0.217179,0.106218,0.204283,0.0774715,-0.131781,-0.213138,0.461825,0.472671,0.577804,0.658743,0.768301,0.750715,0.548234,0.558507,0.56611,0.297349,0.252757,-0.158932,0.443587
-0.564523,-0.50746,-0.40635,-0.067794,-0.108726,-0.532592,-0.619333,-0.214422,-0.408872,-0.0177173,0.0685721,-0.150022,-0.219001,-0.218258,-0.223527,0.145942,0.260616,-0.0532009,-0.0188158,0.0662538	-0.238117,-0.334571,-0.542362,-0.269585,-0.20609,-0.437812,-0.456797,-0.631397,-0.738075,-0.589417,-0.62352,-0.822298,-0.83235,-0.686383,-0.684109,-0.45475,-0.0474999,-0.363902,-0.0182018,-0.383125	-0.377097,-0.208244,0.174461,0.205547,0.0995952,-0.123601,-0.22666,0.482267,0.471488,0.577732,0.663714,0.766881,0.750077,0.550612,0.543727,0.563307,0.304349,0.316835,-0.000614228,0.438254
-0.55317,-0.521011,-0.410882,-0.0541036,-0.0950487,-0.535502,-0.635557,-0.445293,-0.617818,-0.152784,0.0316329,-0.141256,-0.147515,-0.162143,-0.206402,0.146202,0.249807,-0.0222409,-0.0656279,0.0577359	-0.214606,-0.291488,-0.473646,-0.266699,-0.114859,-0.384425,-0.483663,-0.548012,-0.777589,-0.481397,-0.670412,-0.805861,-0.82125,-0.656872,-0.703195,-0.520905,-0.0922978,-0.373601,-0.229224,-0.412681	-0.38417,-0.270623,0.0779309,0.215708,0.0200288,-0.19024,-0.219308,0.135876,0.307493,0.354701,0.687466,0.749977,0.766606,0.553702,0.581139,0.619897,0.334395,0.354304,0.166095,0.45947
-0.56031,-0.528184,-0.41242,-0.0567744,-0.112742,-0.535309,-0.631985,-0.471759,-0.650314,-0.14712,0.0622255,-0.134922,-0.156468,-0.191358,-0.215128,0.116409,0.236722,-0.106325,-0.060283,0.0540382	-0.20078,-0.266865,-0.428076,-0.277063,-0.135019,-0.371165,-0.47811,-0.449797,-0.779243,-0.428714,-0.631728,-0.803526,-0.806726,-0.671657,-0.699925,-0.497059,-0.073585,-0.44837,-0.27305,-0.39086	-0.405104,-0.304197,0.0190119,0.223809,0.0226206,-0.204844,-0.220501,-0.0278775,0.261387,0.30055,0.667706,0.749904,0.744196,0.551135,0.570735,0.579913,0.304994,0.359167,0.216328,0.435696
-0.227474,-0.152489,-0.0486392,0.0345416,0.0422101,-0.0375674,0.0296786,-0.347908,-0.506798,-0.156532,-0.0559041,-0.0987172,-0.159295,0.157378,0.212796,-0.00870522,-0.104739,-0.23375,-0.346266,-0.0673341	-0.0075627,-0.0712535,-0.0688834,0.0439763,-0.0679141,0.0401005,0.0894148,-0.329146,-0.720084,-0.487236,-0.443446,-0.705496,-0.826423,-0.1984,-0.048939,-0.167508,-0.219652,-0.46835,-0.623797,-0.543313	-0.220291,-0.082128,0.0203123,-0.00944902,0.109809,-0.0775511,-0.0598951,-0.0211887,0.33585,0.358009,0.397393,0.652202,0.768267,0.345006,0.259038,0.159035,0.117619,0.263441,0.353994,0.494053
-0.567385,-0.524241,-0.396447,-0.0535651,-0.0920695,-0.527985,-0.617105,-0.471606,-0.719411,-0.397598,-0.118848,-0.0447616,-0.215607,0.159134,0.236611,0.00544534,-0.111662,-0.289204,-0.342977,-0.055125	-0.139662,-0.191211,-0.294245,-0.0599072,-0.134493,-0.321616,-0.448955,-0.277024,-0.797625,-0.378808,-0.0199306,-0.626643,-0.852161,-0.181795,0.0857955,-0.122325,-0.214998,-0.427551,-0.631988,-0.578008	-0.464534,-0.370132,-0.115699,0.00636256,0.0429557,-0.24858,-0.232589,-0.223824,0.183525,-0.0221226,-0.0991518,0.598674,0.779834,0.331343,0.15394,0.127686,0.105877,0.157867,0.368993,0.540092
-0.017406,0.109194,0.0893421,0.0506502,0.0916668,0.114772,0.200907,0.203053,0.57709,0.865459,0.379522,0.489657,0.539357,0.345934,0.398467,0.627898,0.594819,0.501935,0.664649,0.805704	-0.47159,-0.27743,-0.0408274,0.120546,0.0255088,-0.191475,-0.0268399,0.00839303,0.677342,0.819341,-0.444931,-0.522775,-0.585141,-0.272067,-0.299741,-0.194101,0.00923196,-0.225604,-0.250919,0.436132	0.457943,0.375255,0.129696,-0.0703252,0.0663131,0.299661,0.226525,0.194992,-0.164587,0.158539,0.705347,0.806089,0.854742,0.564839,0.623714,0.732701,0.588821,0.653534,0.784701,0.569793
0.0156192,0.00833469,0.290901,0.099395,0.00106122,0.032022,-0.118852,-0.0591558,-0.349588,0.100737,0.0967014,0.240984,0.201606,0.118648,0.19655,-0.215707,-0.312116,0.0633861,0.277288,0.426032	0.289739,0.111545,0.0747543,-0.0810513,-0.0708826,0.040213,0.110005,-0.52929,-0.688289,0.116554,-0.492607,-0.721658,-0.683501,-0.48154,-0.412519,-0.589317,-0.470933,-0.0504439,0.455996,0.130322	-0.275366,-0.103306,0.220951,0.179004,0.0719384,-0.00820161,-0.225903,0.48533,0.446022,-0.0160055,0.562513,0.820032,0.777912,0.56775,0.563389,0.42802,0.186183,0.113467,-0.204575,0.313094
